iid,dataset,size,key,elapsed,result,target
84,ZKC,15,solve_ftapas_50,0.011380910873413086,12163,12220
269,NK,25,solve_ftapas_50,0.05925607681274414,33523,33523
1944,ZKW,4,solve_ftapas_15,0.0006580352783203125,2477,2496
155,NK,25,solve_ftapas_70,0.0497128963470459,26725,26725
155,NK,15,solve_ftapas_50,0.01106405258178711,4662,4662
406,ZKC,25,solve_ftapas_50,0.05653882026672363,19045,19052
112,ZKC,4,solve_ftapas_70,0.00036978721618652344,2208,2208
599,ZKW,15,solve_ftapas_70,0.005945920944213867,4285,4434
889,ZKW,10,solve_ftapas_50,0.0027840137481689453,5481,5481
147,ZKC,27,solve_ftapas_30,0.14311766624450684,24069,24089
290,ZKC,22,solve_ftapas_30,0.06424093246459961,20463,20481
211,ZKC,10,solve_ftapas_30,0.005223751068115234,7522,7522
1348,ZKW,4,solve_ftapas_50,0.0003750324249267578,4072,4989
325,ZKC,22,solve_ftapas_15,0.13057303428649902,18267,18267
435,NK,27,solve_ftapas_15,0.19710779190063477,27872,27872
287,ZKC,27,solve_ftapas_70,0.05127692222595215,21572,21572
1391,ZKW,4,solve_ftapas_70,0.0003540515899658203,4785,4785
267,ZKC,15,solve_ftapas_30,0.024034976959228516,14417,14471
347,NK,4,solve_ftapas_15,0.0010178089141845703,4628,4628
92,ZKC,15,solve_ftapas_70,0.010972976684570312,13353,13364
209,ZKC,20,solve_ftapas_15,0.08135128021240234,14603,14603
1139,ZKW,10,solve_ftapas_70,0.0019221305847167969,1367,1367
556,ZKW,4,solve_ftapas_50,0.0002741813659667969,11160,11160
67,ZKC,4,solve_ftapas_70,0.00026917457580566406,1720,1720
196,NK,22,solve_ftapas_15,0.08780884742736816,18566,18566
10,ZKC,15,solve_ftapas_70,0.010472774505615234,13577,13667
637,ZKW,4,solve_ftapas_30,0.0006949901580810547,1967,1967
133,NK,27,solve_ftapas_50,0.05996394157409668,27059,27059
263,NK,4,solve_ftapas_70,0.0003750324249267578,1874,1874
420,ZKC,20,solve_ftapas_70,0.02307295799255371,18783,18842
1147,ZKW,4,solve_ftapas_30,0.000743865966796875,4926,4926
189,NK,15,solve_ftapas_15,0.04015994071960449,20523,20523
107,ZKW,15,solve_ftapas_15,0.025345802307128906,3598,3598
54,ZKC,15,solve_ftapas_30,0.02052783966064453,14522,14541
414,ZKC,22,solve_ftapas_30,0.051156044006347656,15920,15940
1,NK,25,solve_ftapas_15,0.14902305603027344,21791,21791
377,NK,20,solve_ftapas_70,0.0226590633392334,29020,29029
1708,ZKW,20,solve_ftapas_50,0.008993148803710938,9191,9191
1202,ZKW,10,solve_ftapas_15,0.005390167236328125,7576,7576
330,ZKC,25,solve_ftapas_50,0.05892610549926758,21044,21079
919,ZKW,4,solve_ftapas_30,0.0004360675811767578,6025,6515
265,ZKC,10,solve_ftapas_30,0.006551980972290039,10090,10094
84,ZKW,27,solve_ftapas_15,0.1648256778717041,3300,3300
361,NK,10,solve_ftapas_15,0.010432004928588867,11627,11627
39,NK,4,solve_ftapas_30,0.0004749298095703125,4899,4899
1246,ZKW,4,solve_ftapas_15,0.0006442070007324219,5602,6047
103,NK,22,solve_ftapas_15,0.10443711280822754,13678,13678
314,ZKC,22,solve_ftapas_30,0.06781291961669922,20422,20445
177,NK,27,solve_ftapas_30,0.11735725402832031,32134,32134
131,NK,10,solve_ftapas_70,0.003013134002685547,12822,12822
187,NK,10,solve_ftapas_70,0.003747701644897461,7919,7919
74,ZKC,10,solve_ftapas_50,0.010682106018066406,8161,8225
250,ZKC,15,solve_ftapas_30,0.03002476692199707,12967,12967
401,ZKW,4,solve_ftapas_30,0.0005450248718261719,2097,2097
272,NK,15,solve_ftapas_30,0.023928165435791016,18458,18458
569,ZKW,25,solve_ftapas_15,0.10448408126831055,5848,5848
446,ZKW,15,solve_ftapas_70,0.004714012145996094,5609,5675
480,NK,22,solve_ftapas_50,0.03903508186340332,23233,23233
203,NK,25,solve_ftapas_70,0.0501558780670166,20679,20679
100,ZKC,22,solve_ftapas_15,0.12870573997497559,16811,16811
424,ZKC,20,solve_ftapas_15,0.10631132125854492,15423,15423
309,ZKC,22,solve_ftapas_70,0.036721229553222656,22298,22298
143,ZKC,20,solve_ftapas_70,0.02364325523376465,17330,17367
254,ZKC,4,solve_ftapas_30,0.0006308555603027344,3070,3070
108,NK,27,solve_ftapas_70,0.06030106544494629,29683,29683
404,NK,20,solve_ftapas_70,0.025241851806640625,33433,33433
290,NK,4,solve_ftapas_70,0.00038313865661621094,2664,2664
250,NK,10,solve_ftapas_15,0.012295007705688477,3025,3025
133,NK,27,solve_ftapas_70,0.04354667663574219,27059,27059
1245,ZKW,15,solve_ftapas_15,0.028081893920898438,4859,4859
126,NK,27,solve_ftapas_70,0.04827761650085449,28758,28758
343,NK,15,solve_ftapas_50,0.01279592514038086,18281,18281
174,ZKC,25,solve_ftapas_15,0.22459030151367188,23968,23982
235,NK,25,solve_ftapas_70,0.03412199020385742,25502,25502
227,NK,25,solve_ftapas_15,0.18100714683532715,28718,28718
429,ZKC,15,solve_ftapas_15,0.03843402862548828,14229,14229
90,NK,15,solve_ftapas_50,0.014984130859375,12066,12066
251,ZKW,10,solve_ftapas_50,0.002117156982421875,4528,4528
54,NK,15,solve_ftapas_30,0.023663997650146484,11330,11330
14,NK,20,solve_ftapas_15,0.0732429027557373,16018,16018
39,NK,22,solve_ftapas_70,0.029090166091918945,23422,23422
674,ZKW,27,solve_ftapas_70,0.028731107711791992,5768,5768
320,ZKC,27,solve_ftapas_15,0.2644329071044922,22290,22293
185,ZKC,4,solve_ftapas_30,0.0008459091186523438,3728,3728
325,NK,10,solve_ftapas_30,0.008902788162231445,5058,5058
193,ZKC,22,solve_ftapas_70,0.03293108940124512,17600,17612
478,ZKC,4,solve_ftapas_70,0.00037097930908203125,1743,1743
9,NK,15,solve_ftapas_70,0.010329008102416992,19936,19936
332,NK,25,solve_ftapas_15,0.19889283180236816,35082,35082
54,NK,15,solve_ftapas_70,0.00921010971069336,11330,11330
84,ZKW,27,solve_ftapas_70,0.0366668701171875,3300,3300
98,NK,20,solve_ftapas_15,0.10287904739379883,26430,26430
364,NK,27,solve_ftapas_50,0.06664395332336426,19004,19004
168,ZKC,4,solve_ftapas_15,0.000823974609375,2804,2804
372,ZKC,15,solve_ftapas_30,0.022320270538330078,11854,11854
486,ZKC,20,solve_ftapas_70,0.02170085906982422,14965,15070
4,NK,10,solve_ftapas_30,0.006636142730712891,14190,14190
913,ZKW,20,solve_ftapas_30,0.03193497657775879,5435,5435
179,ZKC,4,solve_ftapas_70,0.00037789344787597656,2348,2348
386,NK,27,solve_ftapas_30,0.14304423332214355,9054,9054
240,NK,10,solve_ftapas_50,0.003996133804321289,14326,14326
1785,ZKW,10,solve_ftapas_30,0.003973960876464844,4336,4336
434,NK,25,solve_ftapas_70,0.035778045654296875,10778,10778
253,NK,15,solve_ftapas_30,0.017177820205688477,12367,12367
906,ZKW,4,solve_ftapas_15,0.0008761882781982422,6570,6570
462,ZKC,20,solve_ftapas_50,0.034044742584228516,15474,15474
294,ZKC,15,solve_ftapas_30,0.022838115692138672,12845,12845
370,NK,10,solve_ftapas_30,0.004724979400634766,8181,8181
321,NK,20,solve_ftapas_70,0.020983219146728516,24114,24125
406,ZKC,4,solve_ftapas_15,0.0009257793426513672,2359,2359
103,ZKC,15,solve_ftapas_70,0.008549928665161133,10163,10174
323,ZKC,25,solve_ftapas_15,0.22421693801879883,22820,22824
433,NK,27,solve_ftapas_50,0.08561277389526367,13563,13563
437,NK,20,solve_ftapas_15,0.08728218078613281,17007,17007
337,NK,27,solve_ftapas_15,0.2603132724761963,32734,32734
237,ZKC,27,solve_ftapas_70,0.06936788558959961,27818,27862
419,ZKC,22,solve_ftapas_30,0.0709388256072998,20459,20461
425,NK,25,solve_ftapas_30,0.11450791358947754,36675,36675
474,NK,25,solve_ftapas_70,0.04340696334838867,17536,17536
97,NK,10,solve_ftapas_70,0.003101348876953125,5707,5707
1495,ZKW,4,solve_ftapas_70,0.00033402442932128906,5207,5530
85,NK,25,solve_ftapas_70,0.045678138732910156,24971,24971
264,ZKC,27,solve_ftapas_50,0.07151389122009277,21731,21731
15,NK,22,solve_ftapas_70,0.02426600456237793,21241,21241
1,NK,15,solve_ftapas_70,0.00789785385131836,13383,13383
95,ZKC,25,solve_ftapas_15,0.19802212715148926,20438,20439
280,ZKC,15,solve_ftapas_30,0.022037982940673828,14589,14626
224,ZKC,10,solve_ftapas_15,0.0107421875,9210,9210
377,ZKC,22,solve_ftapas_50,0.04204368591308594,20452,20452
197,NK,27,solve_ftapas_50,0.07305097579956055,19328,19328
164,NK,15,solve_ftapas_15,0.0398859977722168,9085,9085
1776,ZKW,4,solve_ftapas_50,0.0005021095275878906,3461,3461
370,ZKC,20,solve_ftapas_50,0.027215957641601562,15806,15806
418,ZKC,15,solve_ftapas_70,0.011050939559936523,13053,13053
85,NK,27,solve_ftapas_70,0.06295013427734375,32164,32171
59,NK,25,solve_ftapas_50,0.06800413131713867,23707,23707
384,ZKC,22,solve_ftapas_30,0.08042526245117188,18087,18105
224,ZKC,25,solve_ftapas_30,0.14144206047058105,24361,24366
294,NK,4,solve_ftapas_30,0.0005090236663818359,4659,4659
442,NK,20,solve_ftapas_50,0.027215003967285156,20666,20666
327,ZKC,27,solve_ftapas_30,0.16503596305847168,28417,28426
909,ZKW,22,solve_ftapas_70,0.024354219436645508,2953,2953
348,ZKC,27,solve_ftapas_50,0.11631488800048828,25140,25140
29,NK,20,solve_ftapas_15,0.1356487274169922,22563,22563
1826,ZKW,4,solve_ftapas_50,0.00039005279541015625,3960,3960
409,NK,22,solve_ftapas_50,0.04370999336242676,23109,23109
89,ZKC,27,solve_ftapas_15,0.2878749370574951,24022,24032
381,ZKC,20,solve_ftapas_30,0.07923197746276855,19978,20004
54,NK,25,solve_ftapas_70,0.06274032592773438,17855,17855
370,NK,27,solve_ftapas_30,0.18332791328430176,3540,3540
86,ZKC,15,solve_ftapas_30,0.03161311149597168,12986,13015
188,ZKC,22,solve_ftapas_30,0.10425305366516113,19776,19799
178,NK,4,solve_ftapas_30,0.0006210803985595703,3683,3683
249,NK,10,solve_ftapas_50,0.003564119338989258,10614,10614
1989,ZKW,27,solve_ftapas_50,0.05684399604797363,5712,5712
109,NK,4,solve_ftapas_50,0.00048804283142089844,5201,5201
20,ZKC,25,solve_ftapas_70,0.0700540542602539,23671,23722
60,NK,4,solve_ftapas_50,0.0005481243133544922,4469,4469
222,NK,25,solve_ftapas_15,0.26334190368652344,23258,23258
25,NK,22,solve_ftapas_50,0.06861281394958496,26441,26441
1505,ZKW,4,solve_ftapas_70,0.0003437995910644531,2979,3683
390,NK,15,solve_ftapas_50,0.011930227279663086,11759,11759
1261,ZKW,4,solve_ftapas_50,0.0003809928894042969,4138,4138
200,ZKW,4,solve_ftapas_15,0.0005519390106201172,3591,3591
851,ZKW,4,solve_ftapas_50,0.0003368854522705078,4554,4554
90,NK,15,solve_ftapas_15,0.06301283836364746,12066,12066
223,ZKW,4,solve_ftapas_30,0.0008118152618408203,5865,5865
50,NK,15,solve_ftapas_50,0.014672040939331055,14306,14306
166,ZKC,25,solve_ftapas_15,0.29788708686828613,23433,23448
10,ZKC,25,solve_ftapas_50,0.07738804817199707,22318,22318
42,NK,27,solve_ftapas_15,0.2246088981628418,12671,12671
250,ZKW,10,solve_ftapas_15,0.008186817169189453,4326,4326
492,ZKC,25,solve_ftapas_15,0.3067951202392578,25271,25271
161,ZKC,15,solve_ftapas_50,0.019726037979125977,14895,14895
397,ZKC,15,solve_ftapas_50,0.015466928482055664,13131,13131
1110,ZKW,4,solve_ftapas_30,0.0004050731658935547,5023,5023
457,NK,22,solve_ftapas_70,0.03443098068237305,16890,16890
239,ZKC,25,solve_ftapas_70,0.06474494934082031,25248,25248
401,ZKC,15,solve_ftapas_70,0.012422323226928711,10618,10647
460,NK,27,solve_ftapas_50,0.08809113502502441,15781,15788
392,NK,15,solve_ftapas_50,0.014522075653076172,18298,18298
1018,ZKW,15,solve_ftapas_30,0.00989222526550293,5329,5329
863,ZKW,4,solve_ftapas_30,0.0006260871887207031,2097,2097
1554,ZKW,4,solve_ftapas_50,0.0003941059112548828,3122,3597
136,NK,10,solve_ftapas_15,0.013079166412353516,3308,3308
387,ZKC,27,solve_ftapas_70,0.08155703544616699,24078,24119
33,ZKC,4,solve_ftapas_15,0.0007071495056152344,3348,3348
285,ZKC,4,solve_ftapas_30,0.0004858970642089844,3198,3198
106,ZKC,25,solve_ftapas_15,0.27962398529052734,26246,26257
100,NK,25,solve_ftapas_50,0.06579470634460449,32048,32048
234,ZKC,4,solve_ftapas_30,0.0005359649658203125,4086,4086
317,ZKC,22,solve_ftapas_30,0.08316707611083984,19461,19477
532,ZKW,4,solve_ftapas_70,0.0008981227874755859,5488,5488
195,NK,25,solve_ftapas_15,0.199998140335083,16001,16001
1323,ZKW,20,solve_ftapas_30,0.04270482063293457,4883,4883
404,ZKC,27,solve_ftapas_15,0.3549220561981201,25750,25750
447,NK,20,solve_ftapas_15,0.14081788063049316,26145,26145
161,NK,20,solve_ftapas_15,0.12315583229064941,9697,9697
144,NK,4,solve_ftapas_50,0.0004470348358154297,0,0
1338,ZKW,4,solve_ftapas_50,0.0003330707550048828,4503,4503
402,NK,20,solve_ftapas_30,0.06027817726135254,10422,10422
278,ZKC,20,solve_ftapas_50,0.0444798469543457,19062,19071
1516,ZKW,20,solve_ftapas_30,0.040728092193603516,4226,4226
91,ZKC,27,solve_ftapas_70,0.05956411361694336,23030,23080
59,NK,22,solve_ftapas_70,0.03202700614929199,21894,21970
1384,ZKW,4,solve_ftapas_15,0.0008349418640136719,2572,2572
50,ZKC,27,solve_ftapas_70,0.07327604293823242,25679,25711
36,ZKC,25,solve_ftapas_30,0.10307192802429199,21761,21761
117,ZKC,25,solve_ftapas_50,0.07420492172241211,22250,22265
164,ZKC,25,solve_ftapas_70,0.059233903884887695,21879,21923
476,ZKC,20,solve_ftapas_50,0.03564095497131348,15468,15527
78,ZKW,4,solve_ftapas_15,0.0006198883056640625,4362,4362
429,NK,22,solve_ftapas_15,0.15128827095031738,23701,23701
399,ZKC,10,solve_ftapas_30,0.004868268966674805,8055,8055
289,NK,25,solve_ftapas_15,0.260526180267334,30076,30076
14,NK,4,solve_ftapas_15,0.0010619163513183594,3972,3972
100,ZKC,15,solve_ftapas_30,0.023433923721313477,10793,10793
442,ZKC,20,solve_ftapas_30,0.06424093246459961,17790,17792
294,ZKC,22,solve_ftapas_30,0.061061859130859375,16257,16259
275,ZKC,22,solve_ftapas_30,0.07649111747741699,18160,18160
1662,ZKW,15,solve_ftapas_30,0.008979082107543945,5886,6117
309,NK,22,solve_ftapas_50,0.05105710029602051,29426,29426
215,NK,4,solve_ftapas_50,0.0003898143768310547,0,0
433,NK,25,solve_ftapas_30,0.13675403594970703,33213,33213
420,ZKC,4,solve_ftapas_15,0.0008347034454345703,3352,3352
125,NK,25,solve_ftapas_30,0.10074901580810547,24315,24315
250,ZKW,4,solve_ftapas_70,0.0003600120544433594,5359,5359
106,NK,10,solve_ftapas_50,0.0040628910064697266,8847,8847
1184,ZKW,4,solve_ftapas_70,0.0003311634063720703,4731,6118
1327,ZKW,4,solve_ftapas_50,0.00032806396484375,2475,2475
433,ZKW,4,solve_ftapas_50,0.0003628730773925781,3591,3723
265,NK,27,solve_ftapas_50,0.08904290199279785,33757,33757
97,ZKC,22,solve_ftapas_30,0.07969808578491211,18541,18548
478,ZKC,4,solve_ftapas_15,0.0006890296936035156,1743,1743
1184,ZKW,4,solve_ftapas_50,0.00034999847412109375,6118,6118
798,ZKW,10,solve_ftapas_30,0.003367900848388672,3628,3628
1756,ZKW,10,solve_ftapas_70,0.002009868621826172,3781,3926
96,NK,10,solve_ftapas_30,0.005096912384033203,4584,4593
92,ZKC,4,solve_ftapas_50,0.0005047321319580078,1165,1165
218,ZKW,4,solve_ftapas_50,0.00038504600524902344,1664,1817
1464,ZKW,22,solve_ftapas_70,0.020978927612304688,4113,4113
275,NK,4,solve_ftapas_15,0.0011096000671386719,3216,3216
1018,ZKW,15,solve_ftapas_70,0.006127834320068359,5329,5329
58,ZKC,10,solve_ftapas_30,0.005322933197021484,7868,7907
124,ZKC,25,solve_ftapas_50,0.08092904090881348,21471,21487
376,NK,22,solve_ftapas_30,0.09126710891723633,24711,24711
185,ZKC,27,solve_ftapas_30,0.18970894813537598,28001,28025
321,NK,25,solve_ftapas_15,0.18240690231323242,15007,15007
41,NK,20,solve_ftapas_50,0.03167271614074707,21445,21445
379,ZKC,4,solve_ftapas_30,0.0006330013275146484,4024,4024
173,ZKC,15,solve_ftapas_30,0.027614116668701172,12358,12358
317,ZKC,15,solve_ftapas_30,0.030069828033447266,14601,14601
63,NK,10,solve_ftapas_15,0.0202791690826416,11649,11649
146,NK,20,solve_ftapas_50,0.03170204162597656,18679,18679
197,ZKC,4,solve_ftapas_50,0.0004458427429199219,2523,2523
1452,ZKW,22,solve_ftapas_30,0.04820108413696289,6044,6044
528,ZKW,4,solve_ftapas_70,0.00032711029052734375,10314,10314
413,ZKC,10,solve_ftapas_50,0.004968881607055664,8183,8274
257,ZKC,15,solve_ftapas_70,0.011302947998046875,14638,14712
310,ZKC,20,solve_ftapas_70,0.024682998657226562,18258,18258
234,ZKC,10,solve_ftapas_30,0.009777069091796875,11099,11164
49,NK,22,solve_ftapas_30,0.07892298698425293,15847,15847
855,ZKW,4,solve_ftapas_15,0.0005748271942138672,7537,7537
355,ZKC,20,solve_ftapas_50,0.033203840255737305,16834,16867
462,ZKC,22,solve_ftapas_30,0.08966708183288574,18887,18912
244,NK,27,solve_ftapas_50,0.0864109992980957,25794,25794
34,NK,22,solve_ftapas_30,0.070281982421875,18157,18157
168,NK,25,solve_ftapas_50,0.08129000663757324,20203,20203
167,ZKW,4,solve_ftapas_15,0.0006878376007080078,3857,3857
288,NK,10,solve_ftapas_50,0.0047149658203125,8004,8004
523,ZKW,22,solve_ftapas_50,0.03414297103881836,5642,5642
78,ZKC,20,solve_ftapas_15,0.12145709991455078,16363,16363
152,ZKC,27,solve_ftapas_70,0.068389892578125,22517,22538
198,ZKC,10,solve_ftapas_70,0.004277944564819336,11117,11161
165,NK,4,solve_ftapas_70,0.0005381107330322266,1609,1609
155,NK,22,solve_ftapas_30,0.08613300323486328,26961,26961
459,ZKW,4,solve_ftapas_50,0.0011267662048339844,7155,7155
128,ZKC,20,solve_ftapas_50,0.04018998146057129,17392,17438
310,ZKC,20,solve_ftapas_15,0.13719987869262695,18258,18258
214,ZKC,20,solve_ftapas_15,0.1459519863128662,19257,19258
118,NK,15,solve_ftapas_50,0.010441064834594727,15074,15074
172,NK,27,solve_ftapas_50,0.11118578910827637,28908,28908
377,ZKW,10,solve_ftapas_70,0.0025510787963867188,3343,3343
276,NK,27,solve_ftapas_70,0.06090879440307617,4203,4203
476,NK,27,solve_ftapas_50,0.10479593276977539,20732,20732
473,NK,10,solve_ftapas_70,0.0025169849395751953,8282,8282
121,ZKC,10,solve_ftapas_30,0.0050811767578125,7377,7385
482,ZKC,22,solve_ftapas_15,0.20557475090026855,21440,21442
312,ZKC,27,solve_ftapas_70,0.08359766006469727,27329,27392
1772,ZKW,4,solve_ftapas_70,0.0003638267517089844,3166,3458
165,ZKC,25,solve_ftapas_70,0.06322979927062988,22221,22294
17,NK,15,solve_ftapas_15,0.04258608818054199,6084,6084
153,NK,22,solve_ftapas_15,0.19700098037719727,32464,32464
451,NK,15,solve_ftapas_15,0.050026893615722656,18274,18274
498,NK,4,solve_ftapas_70,0.00037288665771484375,2145,2145
53,ZKW,4,solve_ftapas_30,0.0004832744598388672,4404,4404
287,NK,10,solve_ftapas_15,0.01107025146484375,2319,2319
395,NK,27,solve_ftapas_70,0.06465697288513184,27302,27302
97,NK,25,solve_ftapas_50,0.07579326629638672,32165,32194
1423,ZKW,10,solve_ftapas_50,0.003880023956298828,2829,2829
345,NK,25,solve_ftapas_70,0.054975032806396484,22314,22314
1712,ZKW,4,solve_ftapas_15,0.0006730556488037109,4455,4670
1517,ZKW,4,solve_ftapas_50,0.00041413307189941406,2073,2073
797,ZKW,4,solve_ftapas_30,0.0004649162292480469,2714,2714
427,NK,22,solve_ftapas_15,0.17099499702453613,16198,16198
1363,ZKW,4,solve_ftapas_15,0.0008080005645751953,943,943
346,NK,20,solve_ftapas_50,0.04001188278198242,11955,11955
59,ZKW,4,solve_ftapas_15,0.0005669593811035156,7223,7223
230,ZKC,4,solve_ftapas_30,0.000514984130859375,4145,4145
493,ZKC,10,solve_ftapas_50,0.004878997802734375,9700,9719
119,ZKC,27,solve_ftapas_70,0.0656578540802002,23250,23259
6,ZKC,4,solve_ftapas_50,0.00039386749267578125,1078,1078
157,NK,25,solve_ftapas_50,0.06559586524963379,26286,26286
1891,ZKW,4,solve_ftapas_30,0.00040221214294433594,4684,4684
48,ZKC,25,solve_ftapas_70,0.05564093589782715,22582,22591
229,ZKC,20,solve_ftapas_70,0.02626776695251465,20083,20092
1563,ZKW,15,solve_ftapas_70,0.0037779808044433594,9744,10757
34,ZKC,27,solve_ftapas_30,0.16736364364624023,25122,25122
494,ZKC,27,solve_ftapas_50,0.10547423362731934,25698,25712
77,NK,25,solve_ftapas_30,0.09637308120727539,20033,20033
326,NK,22,solve_ftapas_30,0.08543109893798828,26571,26571
1216,ZKW,20,solve_ftapas_15,0.06302285194396973,6879,6879
52,ZKC,15,solve_ftapas_30,0.02535080909729004,15316,15326
210,ZKC,25,solve_ftapas_30,0.11713910102844238,20225,20225
143,NK,25,solve_ftapas_15,0.2133958339691162,21073,21073
1457,ZKW,4,solve_ftapas_50,0.00042176246643066406,2955,2955
197,NK,25,solve_ftapas_15,0.24052095413208008,32310,32310
1493,ZKW,4,solve_ftapas_50,0.0003867149353027344,4095,4095
268,ZKC,25,solve_ftapas_30,0.13851594924926758,23563,23607
69,NK,4,solve_ftapas_15,0.0010700225830078125,0,0
364,ZKW,15,solve_ftapas_15,0.02678680419921875,5147,5147
205,NK,20,solve_ftapas_50,0.03222775459289551,9157,9157
172,NK,4,solve_ftapas_15,0.0008270740509033203,3785,3785
14,ZKC,22,solve_ftapas_15,0.16549205780029297,18963,18973
743,ZKW,4,solve_ftapas_15,0.0006580352783203125,2703,2703
464,ZKC,27,solve_ftapas_30,0.17298316955566406,25284,25292
284,NK,25,solve_ftapas_30,0.11062908172607422,30291,30291
185,ZKC,20,solve_ftapas_50,0.03558206558227539,16398,16423
411,NK,4,solve_ftapas_15,0.00074005126953125,5135,5135
126,NK,10,solve_ftapas_15,0.009608983993530273,11660,11660
1630,ZKW,4,solve_ftapas_30,0.0009517669677734375,1915,1915
398,NK,15,solve_ftapas_50,0.008370161056518555,5443,5443
116,NK,22,solve_ftapas_50,0.045085906982421875,18714,18714
353,ZKC,10,solve_ftapas_50,0.0043599605560302734,9983,9983
107,ZKC,22,solve_ftapas_30,0.0969247817993164,20723,20756
129,NK,10,solve_ftapas_30,0.009025096893310547,9399,9399
508,ZKW,4,solve_ftapas_15,0.0007207393646240234,3230,3230
418,ZKC,4,solve_ftapas_15,0.0006861686706542969,2928,2928
49,ZKC,27,solve_ftapas_30,0.1543259620666504,23317,23317
469,ZKC,27,solve_ftapas_15,0.31441211700439453,24113,24119
474,NK,4,solve_ftapas_30,0.00057220458984375,4228,4228
425,NK,25,solve_ftapas_15,0.2730429172515869,36675,36675
169,ZKC,4,solve_ftapas_15,0.001024007797241211,2143,2143
133,ZKC,4,solve_ftapas_30,0.0004711151123046875,3034,3081
1459,ZKW,4,solve_ftapas_30,0.0004353523254394531,5153,5153
1317,ZKW,20,solve_ftapas_30,0.019778966903686523,9817,9817
395,ZKC,27,solve_ftapas_15,0.34891176223754883,26054,26060
267,NK,25,solve_ftapas_70,0.0462038516998291,24650,24650
1582,ZKW,15,solve_ftapas_30,0.02243518829345703,2584,2587
1689,ZKW,4,solve_ftapas_50,0.0031490325927734375,2244,2531
1737,ZKW,10,solve_ftapas_30,0.0050280094146728516,3267,3267
30,ZKC,4,solve_ftapas_15,0.0008912086486816406,3875,3875
405,ZKC,27,solve_ftapas_30,0.18685626983642578,29040,29040
380,NK,25,solve_ftapas_15,0.24617481231689453,31174,31174
51,NK,10,solve_ftapas_30,0.006142854690551758,4380,4380
24,NK,15,solve_ftapas_15,0.0341031551361084,14864,14864
485,NK,22,solve_ftapas_70,0.029604196548461914,25852,25852
898,ZKW,4,solve_ftapas_70,0.00035500526428222656,3561,4725
172,NK,10,solve_ftapas_50,0.005239009857177734,9867,9867
455,ZKC,4,solve_ftapas_30,0.00047588348388671875,1895,2039
318,NK,15,solve_ftapas_70,0.0163421630859375,18477,18496
31,ZKC,22,solve_ftapas_15,0.17348933219909668,20566,20577
372,NK,27,solve_ftapas_15,0.28845810890197754,34927,34927
362,NK,27,solve_ftapas_15,0.25325512886047363,21895,21895
174,ZKC,22,solve_ftapas_50,0.05053305625915527,19077,19089
425,NK,15,solve_ftapas_70,0.008878946304321289,10751,10751
343,NK,22,solve_ftapas_30,0.06492805480957031,25920,25920
37,ZKC,20,solve_ftapas_50,0.03726911544799805,19596,19596
801,ZKW,4,solve_ftapas_30,0.0004792213439941406,2498,2683
433,NK,10,solve_ftapas_50,0.003634214401245117,9726,9726
447,NK,27,solve_ftapas_30,0.12836813926696777,18287,18287
255,NK,4,solve_ftapas_50,0.0003960132598876953,0,0
414,ZKC,25,solve_ftapas_50,0.06682300567626953,24188,24188
101,ZKW,4,solve_ftapas_70,0.0003650188446044922,5818,6154
374,ZKC,10,solve_ftapas_15,0.012879133224487305,10341,10341
367,NK,27,solve_ftapas_50,0.0829622745513916,37840,37840
44,ZKC,15,solve_ftapas_30,0.02208089828491211,14405,14422
107,NK,27,solve_ftapas_15,0.27950596809387207,28020,28020
1554,ZKW,15,solve_ftapas_15,0.019639968872070312,7526,7526
475,ZKC,20,solve_ftapas_70,0.022546052932739258,17349,17349
202,ZKC,22,solve_ftapas_30,0.06280279159545898,19074,19074
1272,ZKW,4,solve_ftapas_30,0.00048804283142089844,4420,4420
1468,ZKW,22,solve_ftapas_30,0.0319669246673584,4306,4306
72,NK,10,solve_ftapas_70,0.0027341842651367188,10315,10315
265,NK,4,solve_ftapas_15,0.0009529590606689453,3958,3958
207,ZKC,22,solve_ftapas_70,0.03451180458068848,20199,20234
81,NK,20,solve_ftapas_50,0.031170129776000977,21600,21600
1767,ZKW,4,solve_ftapas_50,0.0006139278411865234,4039,5280
840,ZKW,4,solve_ftapas_70,0.0003418922424316406,621,750
1487,ZKW,4,solve_ftapas_50,0.000392913818359375,4299,4299
91,ZKW,25,solve_ftapas_15,0.04332232475280762,15020,15020
115,NK,10,solve_ftapas_15,0.014024972915649414,2686,2686
247,NK,25,solve_ftapas_15,0.1676621437072754,14361,14361
29,ZKC,27,solve_ftapas_30,0.12540864944458008,21971,21971
414,NK,15,solve_ftapas_70,0.008968830108642578,12188,12188
1724,ZKW,10,solve_ftapas_30,0.006104230880737305,3986,3986
350,ZKC,22,solve_ftapas_15,0.13610076904296875,18985,18985
237,ZKC,20,solve_ftapas_15,0.11481618881225586,17994,17997
240,ZKC,20,solve_ftapas_30,0.05934619903564453,19388,19443
1613,ZKW,10,solve_ftapas_50,0.0019829273223876953,5623,5623
383,NK,22,solve_ftapas_50,0.04577374458312988,27098,27098
235,ZKC,20,solve_ftapas_70,0.028210878372192383,17817,17848
298,ZKW,4,solve_ftapas_50,0.00036406517028808594,3620,4314
360,ZKC,20,solve_ftapas_30,0.04685473442077637,15455,15455
58,ZKW,15,solve_ftapas_15,0.028417110443115234,2128,2128
133,ZKW,4,solve_ftapas_70,0.0003509521484375,1731,1731
