opcount,elapsed,optimizations,size,itype
29,0.0001050829999940106,set(),4,ZR
29,0.00010634700001332931,set(),4,ZR
27,9.738200000697361e-05,set(),4,ZR
3,1.8652999983714835e-05,set(),4,ZR
27,0.00016298199997777374,set(),4,ZR
6,6.115100001125029e-05,set(),4,ZR
27,9.742099999243692e-05,set(),4,ZR
17,6.672499998217063e-05,set(),4,ZR
31,0.00011310499999694912,set(),4,ZR
17,6.874299998571587e-05,set(),4,ZR
27,0.00010235400000624395,set(),4,ZR
3,1.8490999991627177e-05,set(),4,ZR
25,0.00019688999998379586,set(),4,ZR
27,9.772300001031908e-05,set(),4,ZR
29,0.00011337699999103279,set(),4,ZR
31,0.000110565999989376,set(),4,ZR
12,4.928800001380296e-05,set(),4,ZR
6,3.181099998528225e-05,set(),4,ZR
9,4.0298000016036895e-05,set(),4,ZR
6,3.213300001903008e-05,set(),4,ZR
17,6.933000000231004e-05,set(),4,ZR
31,0.00011039500000720182,set(),4,ZR
27,0.00010878199998387572,set(),4,ZR
25,9.09799999817551e-05,set(),4,ZR
27,9.331399999723544e-05,set(),4,ZR
12,0.00014131600002542655,set(),4,ZR
29,0.00010305000000698783,set(),4,ZR
27,9.654100000489052e-05,set(),4,ZR
27,0.00010605800000007548,set(),4,ZR
31,0.00010767799997779548,set(),4,ZR
6,3.176399999915702e-05,set(),4,ZR
6,4.161400002544724e-05,set(),4,ZR
29,0.00010216700002274592,set(),4,ZR
27,0.00010198999999033731,set(),4,ZR
9,4.066799999691284e-05,set(),4,ZR
25,9.679699999765035e-05,set(),4,ZR
4,2.6197000011052296e-05,set(),4,ZR
17,9.015599999884216e-05,set(),4,ZR
4,2.942000000416556e-05,set(),4,ZR
29,0.00011200299999813979,set(),4,ZR
27,0.00013753499999324958,set(),4,ZR
29,0.00010387400001832248,set(),4,ZR
27,0.00010273899999901914,set(),4,ZR
31,0.00012077900001372655,set(),4,ZR
31,0.00011853199998768105,set(),4,ZR
31,0.00011565099998733785,set(),4,ZR
27,0.00011485800001764801,set(),4,ZR
10,4.8388999999815496e-05,set(),4,ZR
27,0.0001059619999921324,set(),4,ZR
6,0.00013130299998920236,set(),4,ZR
27,0.00010740999999825362,set(),4,ZR
27,0.00010725799998567709,set(),4,ZR
6,3.4438000000136526e-05,set(),4,ZR
6,3.389799999808929e-05,set(),4,ZR
9,4.53990000153226e-05,set(),4,ZR
27,0.00010378499999319502,set(),4,ZR
6,0.00010901099997795427,set(),4,ZR
4,0.00043050200000038785,set(),4,ZR
13,0.00013438800002063545,set(),4,ZR
4,2.8805999988890107e-05,set(),4,ZR
14,5.930300000045463e-05,set(),4,ZR
29,0.00024692899998512985,set(),4,ZR
17,9.300499999653766e-05,set(),4,ZR
25,0.0001165799999967021,set(),4,ZR
23,0.0016007289999890872,set(),4,ZR
9,4.9951999983477435e-05,set(),4,ZR
16,8.729099999982282e-05,set(),4,ZR
17,0.00014243399999713802,set(),4,ZR
9,5.519799998410235e-05,set(),4,ZR
15,0.00012728900000524845,set(),4,ZR
17,7.671800000252915e-05,set(),4,ZR
12,7.167600000457242e-05,set(),4,ZR
27,0.00010956200000578065,set(),4,ZR
25,9.963200000129291e-05,set(),4,ZR
9,4.387100000258215e-05,set(),4,ZR
27,0.00010045700000205215,set(),4,ZR
4,4.327999999986787e-05,set(),4,ZR
13,5.321599999774662e-05,set(),4,ZR
4,4.386300000192023e-05,set(),4,ZR
29,0.0001325470000210771,set(),4,ZR
27,0.00011125099999276244,set(),4,ZR
31,0.0002117049999981191,set(),4,ZR
3,1.8471000004183225e-05,set(),4,ZR
8,4.182199998581382e-05,set(),4,ZR
4,2.6426999994555445e-05,set(),4,ZR
16,6.800100001669307e-05,set(),4,ZR
29,9.976000001188368e-05,set(),4,ZR
19,7.360999998695661e-05,set(),4,ZR
4,5.606700000271303e-05,set(),4,ZR
21,7.951500001013301e-05,set(),4,ZR
14,5.65149999829373e-05,set(),4,ZR
10,4.404200001317804e-05,set(),4,ZR
4,3.8746999990735276e-05,set(),4,ZR
16,6.050800001844436e-05,set(),4,ZR
5,2.4690999993026708e-05,set(),4,ZR
13,5.80250000155047e-05,set(),4,ZR
27,0.0001864209999951072,set(),4,ZR
11,6.641000001650355e-05,set(),4,ZR
10,4.366400000321846e-05,set(),4,ZR
27,0.00010959299999058203,set(),4,ZR
4,2.70459999853756e-05,set(),4,ZR
12,5.419500001835331e-05,set(),4,ZR
5,2.4078999985022165e-05,set(),4,ZR
6,5.7792999996308936e-05,set(),4,ZR
6,3.5612999994327765e-05,set(),4,ZR
31,0.00010692399999356894,set(),4,ZR
31,0.0001098289999958979,set(),4,ZR
9,4.54350000040904e-05,set(),4,ZR
31,0.00011502300000643118,set(),4,ZR
31,0.00015026599999146129,set(),4,ZR
4,2.7668999990737575e-05,set(),4,ZR
27,0.00010711199999491328,set(),4,ZR
11,4.570300001205396e-05,set(),4,ZR
17,6.402100001423605e-05,set(),4,ZR
4,2.6531999992585042e-05,set(),4,ZR
27,0.00023419500001864435,set(),4,ZR
6,4.643500000156564e-05,set(),4,ZR
27,0.00010888700001032703,set(),4,ZR
25,9.209600000303908e-05,set(),4,ZR
4,2.7763999980834342e-05,set(),4,ZR
15,5.765200000951154e-05,set(),4,ZR
6,3.508100002136416e-05,set(),4,ZR
29,0.00010353600001167251,set(),4,ZR
31,0.00010991600001375446,set(),4,ZR
3,1.9919000010304444e-05,set(),4,ZR
5,2.5015999995048332e-05,set(),4,ZR
4,2.6199999979326094e-05,set(),4,ZR
4,2.914499998496467e-05,set(),4,ZR
23,9.100899998770728e-05,set(),4,ZR
21,7.943299999624287e-05,set(),4,ZR
6,3.160800000046038e-05,set(),4,ZR
25,9.302800000909883e-05,set(),4,ZR
15,7.105899999260146e-05,set(),4,ZR
6,3.16519999898901e-05,set(),4,ZR
29,0.00011976899997989676,set(),4,ZR
29,0.00011814199999093944,set(),4,ZR
10,5.036499999278021e-05,set(),4,ZR
29,0.00010897100000306637,set(),4,ZR
27,0.0001096510000024864,set(),4,ZR
4,2.5916999987884992e-05,set(),4,ZR
29,0.0002054809999947338,set(),4,ZR
27,0.00010527800000659226,set(),4,ZR
3,1.9608999991760356e-05,set(),4,ZR
6,3.212900000448826e-05,set(),4,ZR
23,0.0001255079999964437,set(),4,ZR
9,4.776800000172443e-05,set(),4,ZR
31,0.00010845199997788768,set(),4,ZR
27,0.0001480210000011084,set(),4,ZR
4,2.785699999208191e-05,set(),4,ZR
25,9.332300001574367e-05,set(),4,ZR
29,0.00010793000001285691,set(),4,ZR
25,0.012930027999999538,set(),4,ZR
29,0.00012766400001851252,set(),4,ZR
4,3.2107999999198e-05,set(),4,ZR
6,3.850100000590828e-05,set(),4,ZR
13,6.357300000559007e-05,set(),4,ZR
31,0.00011572299999329516,set(),4,ZR
3,2.26829999974143e-05,set(),4,ZR
29,0.00010201199998505217,set(),4,ZR
8,4.559000001336244e-05,set(),4,ZR
19,7.494599998381091e-05,set(),4,ZR
6,3.304499998080246e-05,set(),4,ZR
6,3.239299999791001e-05,set(),4,ZR
29,0.00011160599999016085,set(),4,ZR
29,0.00011727500000802138,set(),4,ZR
9,4.027100001735562e-05,set(),4,ZR
6,3.1986999999844556e-05,set(),4,ZR
29,0.00010326399998916713,set(),4,ZR
6,3.13339999991058e-05,set(),4,ZR
6,3.1134000010979435e-05,set(),4,ZR
23,9.12589999870761e-05,set(),4,ZR
3,1.8800999981749555e-05,set(),4,ZR
27,0.00010043300000006639,set(),4,ZR
29,0.00010985299999788367,set(),4,ZR
27,9.922000000983644e-05,set(),4,ZR
6,3.227700000252298e-05,set(),4,ZR
29,0.00010955800001966054,set(),4,ZR
6,3.250999998272164e-05,set(),4,ZR
6,3.247600000122475e-05,set(),4,ZR
20,7.788799999275398e-05,set(),4,ZR
31,0.00011051199999201344,set(),4,ZR
23,8.754800001042895e-05,set(),4,ZR
29,0.00010812700000428777,set(),4,ZR
9,4.0476999998873e-05,set(),4,ZR
12,5.4387000005817754e-05,set(),4,ZR
25,0.00010104300000080002,set(),4,ZR
6,3.226900000186106e-05,set(),4,ZR
9,4.064899999889349e-05,set(),4,ZR
14,5.568899999275345e-05,set(),4,ZR
6,3.223499999194246e-05,set(),4,ZR
31,0.00010953800000379488,set(),4,ZR
25,9.438300000397248e-05,set(),4,ZR
21,8.044199998380464e-05,set(),4,ZR
31,0.0001084209999930863,set(),4,ZR
4,2.617000001237102e-05,set(),4,ZR
21,7.598999999913758e-05,set(),4,ZR
3,2.3200000015322075e-05,set(),4,ZR
31,0.00020021399998881861,set(),4,ZR
29,0.00011689999999475731,set(),4,ZR
27,0.00010984399997937544,set(),4,ZR
29,0.00010573700001259567,set(),4,ZR
9,4.40309999873989e-05,set(),4,ZR
6,3.4701000004133675e-05,set(),4,ZR
29,0.0001238989999876594,set(),4,ZR
15,6.743700001266006e-05,set(),4,ZR
27,0.00010474999999132706,set(),4,ZR
25,0.0001124650000008387,set(),4,ZR
4,3.345599998283433e-05,set(),4,ZR
4,2.8125999989470074e-05,set(),4,ZR
29,0.0001106379999953333,set(),4,ZR
13,7.013499998720363e-05,set(),4,ZR
27,0.00010195300001214491,set(),4,ZR
23,8.965099999613813e-05,set(),4,ZR
31,0.0001111269999967135,set(),4,ZR
7,3.09829999878275e-05,set(),4,ZR
9,4.095500000289576e-05,set(),4,ZR
21,0.00011772300001666736,set(),4,ZR
31,0.00011218800000278861,set(),4,ZR
13,6.150199999410688e-05,set(),4,ZR
12,7.017499999051324e-05,set(),4,ZR
31,0.00012116400000650174,set(),4,ZR
29,0.00010530100001915343,set(),4,ZR
5,2.7028999994627156e-05,set(),4,ZR
6,3.2867000015812664e-05,set(),4,ZR
29,0.0001043070000150692,set(),4,ZR
29,9.892600002103791e-05,set(),4,ZR
14,6.081000000790482e-05,set(),4,ZR
14,5.506700000523779e-05,set(),4,ZR
9,4.040400000349109e-05,set(),4,ZR
31,0.00011187699999481993,set(),4,ZR
23,0.00010953400001767477,{'residuals'},4,ZR
19,9.781699998256954e-05,{'residuals'},4,ZR
6,3.887699998017524e-05,{'residuals'},4,ZR
4,3.198199999587814e-05,{'residuals'},4,ZR
23,0.00011521999999786203,{'residuals'},4,ZR
6,3.973200000473298e-05,{'residuals'},4,ZR
19,9.212999998453597e-05,{'residuals'},4,ZR
17,8.521600000221952e-05,{'residuals'},4,ZR
11,5.699100000811086e-05,{'residuals'},4,ZR
4,3.215500001374494e-05,{'residuals'},4,ZR
5,2.9901999994308426e-05,{'residuals'},4,ZR
21,9.416299999998046e-05,{'residuals'},4,ZR
21,0.00010021199997822805,{'residuals'},4,ZR
4,3.25299999985873e-05,{'residuals'},4,ZR
27,0.00012002900001562011,{'residuals'},4,ZR
3,2.333000000476204e-05,{'residuals'},4,ZR
4,3.662500000700675e-05,{'residuals'},4,ZR
25,0.0001241739999784386,{'residuals'},4,ZR
21,9.897099999989223e-05,{'residuals'},4,ZR
10,5.3361999988510433e-05,{'residuals'},4,ZR
4,3.2298000007813243e-05,{'residuals'},4,ZR
9,5.634999999415413e-05,{'residuals'},4,ZR
19,9.71679999963726e-05,{'residuals'},4,ZR
21,9.777699997925993e-05,{'residuals'},4,ZR
21,0.00010466699998801232,{'residuals'},4,ZR
19,9.647199999562872e-05,{'residuals'},4,ZR
12,6.240199999751894e-05,{'residuals'},4,ZR
13,7.03350000037517e-05,{'residuals'},4,ZR
4,3.2376000007161565e-05,{'residuals'},4,ZR
23,0.00011054500001250744,{'residuals'},4,ZR
11,6.087600002047111e-05,{'residuals'},4,ZR
15,8.174000001304194e-05,{'residuals'},4,ZR
21,9.895200000187288e-05,{'residuals'},4,ZR
5,2.995399998440007e-05,{'residuals'},4,ZR
17,8.4440999984281e-05,{'residuals'},4,ZR
15,7.204499999602376e-05,{'residuals'},4,ZR
15,7.8178999984857e-05,{'residuals'},4,ZR
13,7.090300002232652e-05,{'residuals'},4,ZR
9,4.9063000005844515e-05,{'residuals'},4,ZR
6,3.8758999977517306e-05,{'residuals'},4,ZR
23,0.0001040960000011637,{'residuals'},4,ZR
15,7.151899998802946e-05,{'residuals'},4,ZR
19,9.178100000895029e-05,{'residuals'},4,ZR
21,0.00010272899999108631,{'residuals'},4,ZR
17,0.00013375599999676524,{'residuals'},4,ZR
9,5.72160000160693e-05,{'residuals'},4,ZR
23,0.00011500799999453193,{'residuals'},4,ZR
9,5.356200000505851e-05,{'residuals'},4,ZR
21,0.0001068039999836401,{'residuals'},4,ZR
15,7.764099999008067e-05,{'residuals'},4,ZR
21,0.00011026799998603565,{'residuals'},4,ZR
12,7.249899999806075e-05,{'residuals'},4,ZR
15,8.989499997369421e-05,{'residuals'},4,ZR
13,7.324399999220077e-05,{'residuals'},4,ZR
19,0.0001037099999905422,{'residuals'},4,ZR
25,0.00013372600000138846,{'residuals'},4,ZR
14,8.746599999653881e-05,{'residuals'},4,ZR
17,9.385100000258717e-05,{'residuals'},4,ZR
19,0.00010568299998681141,{'residuals'},4,ZR
21,0.00010895600001958883,{'residuals'},4,ZR
17,0.00010246200000096906,{'residuals'},4,ZR
19,0.00012002099998653648,{'residuals'},4,ZR
23,0.00012140300000851312,{'residuals'},4,ZR
27,0.00012633899999059395,{'residuals'},4,ZR
17,9.282999999982167e-05,{'residuals'},4,ZR
21,0.00010541599999669415,{'residuals'},4,ZR
9,6.486300000574374e-05,{'residuals'},4,ZR
10,6.321600000092076e-05,{'residuals'},4,ZR
17,9.395199998607495e-05,{'residuals'},4,ZR
21,0.00012309499999219042,{'residuals'},4,ZR
4,3.2102000005806985e-05,{'residuals'},4,ZR
9,4.874700002233112e-05,{'residuals'},4,ZR
6,3.926599998749225e-05,{'residuals'},4,ZR
13,6.985199999576253e-05,{'residuals'},4,ZR
19,9.009400000081769e-05,{'residuals'},4,ZR
21,9.870499999919957e-05,{'residuals'},4,ZR
23,0.0001140820000102849,{'residuals'},4,ZR
15,7.60309999918718e-05,{'residuals'},4,ZR
4,3.129500001364249e-05,{'residuals'},4,ZR
16,7.910799999422125e-05,{'residuals'},4,ZR
17,8.419699997830321e-05,{'residuals'},4,ZR
4,3.1568999986575363e-05,{'residuals'},4,ZR
6,3.818499999397318e-05,{'residuals'},4,ZR
21,9.989400001586546e-05,{'residuals'},4,ZR
17,8.488899999292698e-05,{'residuals'},4,ZR
23,0.0001100769999879958,{'residuals'},4,ZR
21,9.851800001570155e-05,{'residuals'},4,ZR
19,9.115199998177559e-05,{'residuals'},4,ZR
21,0.00010384099999782848,{'residuals'},4,ZR
10,5.8787000000393164e-05,{'residuals'},4,ZR
13,6.529899999918598e-05,{'residuals'},4,ZR
9,5.496200000720819e-05,{'residuals'},4,ZR
21,0.00010228400000755755,{'residuals'},4,ZR
25,0.0001183749999995598,{'residuals'},4,ZR
14,6.784300001072552e-05,{'residuals'},4,ZR
12,5.606900000998394e-05,{'residuals'},4,ZR
19,9.181300001159798e-05,{'residuals'},4,ZR
6,3.9011999973581624e-05,{'residuals'},4,ZR
9,5.5182000011200216e-05,{'residuals'},4,ZR
6,3.895599999736987e-05,{'residuals'},4,ZR
15,7.686500001113927e-05,{'residuals'},4,ZR
13,7.46620000029452e-05,{'residuals'},4,ZR
4,3.284599998210069e-05,{'residuals'},4,ZR
23,0.00010512000000062471,{'residuals'},4,ZR
23,0.00010390799999981937,{'residuals'},4,ZR
25,0.00011194399999681082,{'residuals'},4,ZR
17,8.398500000339482e-05,{'residuals'},4,ZR
17,8.305900001914779e-05,{'residuals'},4,ZR
4,3.217299999391798e-05,{'residuals'},4,ZR
17,8.199299998068454e-05,{'residuals'},4,ZR
3,2.2115000007261187e-05,{'residuals'},4,ZR
15,7.560000000239597e-05,{'residuals'},4,ZR
17,8.195700002033846e-05,{'residuals'},4,ZR
9,4.716800000892363e-05,{'residuals'},4,ZR
21,9.588199998233904e-05,{'residuals'},4,ZR
17,8.668300000636009e-05,{'residuals'},4,ZR
21,9.5235000003413e-05,{'residuals'},4,ZR
4,3.081700000961973e-05,{'residuals'},4,ZR
