dataset,size,key,elapsed,delta,target_cost
ZKC,4,solve_ftapas_30,0.0005235671997070312,142.0,3801
NK,4,solve_ftapas_70,0.00030159950256347656,0.0,2933
ZKC,15,solve_ftapas_15,0.018131256103515625,6.0,12653
ZKW,4,dynamic_cost,3.0279159545898438e-05,0.0,17569
NK,20,branch_bound,0.047597646713256836,0.0,18640
ZKC,10,solve_ftapas_30,0.0045490264892578125,0.0,9994
NK,10,solve_ftapas_50,0.0019674301147460938,0.0,0
NK,22,solve_ftapas_30,0.04010462760925293,0.0,20550
ZKW,4,solve_ftapas_70,0.000335693359375,0.0,2877
NK,20,solve_ftapas_30,0.015047311782836914,26.0,20591
ZKW,25,solve_ftapas_50,0.008324146270751953,0.0,24101
ZKW,10,dynamic_cost,0.00026679039001464844,0.0,2545
ZKW,10,greedy_simple,6.437301635742188e-05,3589.0,4512
NK,15,solve_ftapas_30,0.013469934463500977,0.0,10604
ZKC,4,greedy_redux,2.6464462280273438e-05,1104.0,3281
ZKC,4,branch_bound,0.00010728836059570312,0.0,2402
NK,20,greedy_redux,6.031990051269531e-05,0.0,23921
NK,15,solve_ftapas_50,0.00791025161743164,0.0,18302
ZKC,15,branch_bound,0.05928754806518555,0.0,12851
ZKW,4,solve_ftapas_50,0.00032329559326171875,0.0,3014
NK,10,solve_ftapas_50,0.003004312515258789,0.0,2294
ZKC,20,dynamic_cost,0.03016376495361328,0.0,17940
ZKC,15,solve_ftapas_50,0.009532690048217773,25.0,12343
ZKC,20,greedy_simple,9.632110595703125e-05,894.0,20082
NK,10,solve_ftapas_70,0.002126455307006836,0.0,0
ZKC,25,solve_ftapas_30,0.07230472564697266,0.0,22708
NK,22,dynamic_cost,0.025595664978027344,0.0,15962
NK,22,solve_ftapas_70,0.023966312408447266,0.0,33484
ZKW,10,solve_ftapas_70,0.0014081001281738281,0.0,8052
ZKC,27,solve_ftapas_15,0.14392375946044922,0.0,21314
ZKC,10,greedy_redux,6.0558319091796875e-05,0.0,8129
ZKC,22,solve_ftapas_50,0.015185832977294922,0.0,20159
NK,27,greedy_redux,0.0001697540283203125,0.0,29999
NK,27,solve_ftapas_15,0.17446517944335938,0.0,28926
ZKC,4,dynamic_weight,0.03668355941772461,0.0,4006
NK,22,solve_ftapas_70,0.012669563293457031,0.0,15516
NK,15,solve_ftapas_30,0.013461828231811523,0.0,11642
ZKW,10,greedy_simple,3.790855407714844e-05,17.0,5949
ZKC,10,solve_ftapas_70,0.0032520294189453125,0.0,9440
NK,27,solve_ftapas_30,0.03559684753417969,0.0,14524
NK,22,dynamic_cost,0.020248889923095703,0.0,19656
NK,25,solve_ftapas_70,0.01906895637512207,0.0,30216
ZKW,10,dynamic_cost,0.00036644935607910156,0.0,3352
ZKC,20,greedy_simple,5.054473876953125e-05,1106.0,19640
ZKC,22,solve_ftapas_50,0.03244280815124512,25.0,20425
ZKW,4,greedy_simple,2.2172927856445312e-05,164287.0,167463
ZKW,10,solve_ftapas_30,0.0038373470306396484,0.0,2738
NK,4,solve_ftapas_15,0.0006606578826904297,0.0,3232
NK,20,greedy_simple,0.0002727508544921875,0.0,20537
NK,10,greedy_simple,3.2901763916015625e-05,717.0,13633
ZKW,10,dynamic_weight,0.11973071098327637,0.0,6310
ZKC,25,solve_ftapas_70,0.03156304359436035,0.0,23478
NK,20,solve_ftapas_70,0.012304544448852539,0.0,20443
ZKC,20,solve_ftapas_30,0.039916038513183594,4.0,19274
ZKC,15,solve_ftapas_30,0.01249837875366211,46.0,11640
NK,20,solve_ftapas_50,0.01982593536376953,0.0,2409
NK,25,dynamic_weight,1.098360300064087,0.0,4914
ZKW,4,solve_ftapas_30,0.0010814666748046875,0.0,3960
NK,22,greedy_simple,6.175041198730469e-05,0.0,27326
NK,10,greedy_redux,0.00015163421630859375,0.0,15312
ZKC,22,dynamic_weight,1.193207025527954,0.0,20039
NK,20,solve_ftapas_70,0.012918472290039062,11.0,24125
NK,22,dynamic_weight,0.9472224712371826,0.0,18566
ZKC,4,dynamic_cost,5.435943603515625e-05,0.0,3820
ZKC,10,solve_ftapas_70,0.002860546112060547,0.0,8505
NK,10,solve_ftapas_30,0.0029883384704589844,0.0,5370
ZKW,4,branch_bound,0.00023555755615234375,0.0,3357
ZKC,4,dynamic_weight,0.027433156967163086,0.0,3041
ZKC,27,greedy_simple,0.00019931793212890625,634.0,23003
NK,10,solve_ftapas_15,0.0072863101959228516,0.0,9323
ZKW,10,solve_ftapas_15,0.008248090744018555,0.0,2829
NK,10,solve_ftapas_50,0.0024747848510742188,0.0,7848
NK,25,solve_ftapas_30,0.06902480125427246,0.0,17001
ZKC,27,dynamic_cost,0.1449735164642334,0.0,25121
ZKW,4,solve_ftapas_30,0.00035572052001953125,0.0,2149
ZKC,20,dynamic_cost,0.028000831604003906,0.0,16055
NK,15,dynamic_weight,0.2523515224456787,0.0,1630
ZKC,15,solve_ftapas_70,0.007616519927978516,15.0,14890
NK,25,greedy_redux,8.654594421386719e-05,0.0,11260
ZKC,22,solve_ftapas_70,0.02441883087158203,18.0,20556
ZKC,15,greedy_redux,6.008148193359375e-05,1017.0,13127
ZKC,20,solve_ftapas_15,0.07447004318237305,0.0,17716
ZKC,15,dynamic_cost,0.008893013000488281,0.0,15697
NK,10,branch_bound,0.0002079010009765625,0.0,1615
ZKW,4,greedy_simple,3.0279159545898438e-05,148.0,1283
NK,20,solve_ftapas_15,0.06688284873962402,11.0,24125
ZKW,4,greedy_simple,4.57763671875e-05,46.0,3841
ZKC,22,dynamic_weight,0.9919054508209229,0.0,19855
ZKW,4,solve_ftapas_30,0.00038433074951171875,0.0,4001
ZKW,4,solve_ftapas_30,0.00036787986755371094,0.0,4286
ZKC,4,solve_ftapas_50,0.0003495216369628906,0.0,2262
ZKC,27,solve_ftapas_30,0.09526467323303223,20.0,24089
NK,4,solve_ftapas_70,0.0003466606140136719,0.0,0
ZKC,25,dynamic_cost,0.042527198791503906,0.0,23591
ZKC,20,dynamic_cost,0.027085542678833008,0.0,15274
ZKW,10,solve_ftapas_15,0.0036966800689697266,11.0,7331
NK,22,solve_ftapas_70,0.018506288528442383,0.0,14076
NK,25,branch_bound,0.3724546432495117,0.0,15557
ZKC,27,dynamic_cost,0.07003331184387207,0.0,21761
NK,20,dynamic_cost,0.0008292198181152344,0.0,8249
ZKC,4,solve_ftapas_70,0.00029754638671875,286.0,3618
NK,20,dynamic_weight,0.5722436904907227,0.0,21227
ZKC,25,dynamic_weight,1.2076084613800049,0.0,21582
NK,27,dynamic_cost,0.08129382133483887,0.0,26663
NK,25,greedy_simple,8.225440979003906e-05,0.0,21620
ZKC,10,dynamic_weight,0.22040915489196777,0.0,8417
NK,22,dynamic_cost,0.11398100852966309,0.0,18714
ZKW,10,dynamic_cost,3.838539123535156e-05,0.0,11415
ZKW,4,solve_ftapas_15,0.00047469139099121094,0.0,3770
NK,20,branch_bound,0.06273818016052246,0.0,21974
ZKC,4,greedy_redux,2.7418136596679688e-05,690.0,3508
NK,25,solve_ftapas_70,0.013820171356201172,415.0,25580
NK,22,solve_ftapas_30,0.047835588455200195,0.0,10327
NK,15,dynamic_cost,0.0017223358154296875,0.0,9622
NK,20,greedy_simple,7.534027099609375e-05,0.0,23796
NK,15,branch_bound,0.007040500640869141,0.0,14915
NK,15,solve_ftapas_15,0.02797675132751465,0.0,14308
NK,25,solve_ftapas_30,0.07074999809265137,0.0,18534
NK,25,solve_ftapas_70,0.037117719650268555,16.0,29828
NK,4,dynamic_weight,0.029798030853271484,0.0,2381
NK,4,solve_ftapas_50,0.00037407875061035156,0.0,0
ZKW,27,branch_bound,0.001734018325805664,0.0,6372
ZKC,20,greedy_redux,6.985664367675781e-05,612.0,13566
NK,25,dynamic_weight,1.7152371406555176,0.0,16575
ZKW,22,dynamic_cost,0.0007822513580322266,0.0,8232
NK,25,solve_ftapas_15,0.1065516471862793,0.0,22514
NK,10,dynamic_cost,0.00112152099609375,0.0,7102
ZKC,20,branch_bound,0.2933943271636963,0.0,18390
NK,15,solve_ftapas_30,0.008526086807250977,0.0,17830
NK,20,solve_ftapas_30,0.034058570861816406,0.0,8212
NK,4,greedy_simple,1.5735626220703125e-05,0.0,3770
ZKW,27,solve_ftapas_15,0.1088266372680664,0.0,3072
ZKC,15,solve_ftapas_50,0.009442806243896484,0.0,14328
NK,27,greedy_redux,5.221366882324219e-05,116.0,28658
ZKW,4,dynamic_cost,0.0001976490020751953,0.0,6142
ZKC,20,dynamic_cost,0.15486645698547363,0.0,17716
NK,20,greedy_redux,4.887580871582031e-05,0.0,17681
ZKC,25,dynamic_cost,0.14049530029296875,0.0,20495
ZKC,4,greedy_redux,3.790855407714844e-05,1281.0,3932
ZKC,15,solve_ftapas_70,0.0047910213470458984,9.0,13786
ZKC,25,dynamic_weight,1.030247449874878,0.0,22713
ZKC,27,solve_ftapas_30,0.08279895782470703,10.0,24930
NK,15,solve_ftapas_15,0.024922847747802734,0.0,16316
NK,22,greedy_redux,5.125999450683594e-05,28.0,24095
ZKC,22,solve_ftapas_50,0.029234886169433594,0.0,19244
NK,22,solve_ftapas_50,0.025159597396850586,0.0,19024
ZKC,10,solve_ftapas_70,0.001299142837524414,199.0,8879
NK,10,solve_ftapas_15,0.00907754898071289,0.0,14648
NK,25,greedy_redux,5.936622619628906e-05,212.0,30357
ZKC,20,solve_ftapas_15,0.06947541236877441,0.0,15086
NK,4,dynamic_weight,0.03902029991149902,0.0,2326
ZKC,15,solve_ftapas_70,0.004151582717895508,51.0,11561
ZKW,25,greedy_redux,9.918212890625e-05,0.0,5848
NK,27,branch_bound,2.335238218307495,0.0,25070
NK,20,solve_ftapas_70,0.01907205581665039,0.0,24612
ZKC,10,solve_ftapas_30,0.0024492740631103516,0.0,9532
NK,10,dynamic_cost,0.0015459060668945312,0.0,11262
ZKC,25,solve_ftapas_30,0.05993938446044922,16.0,20037
NK,4,branch_bound,0.00012111663818359375,0.0,2664
NK,4,dynamic_cost,0.0001628398895263672,0.0,4788
NK,4,solve_ftapas_30,0.0004076957702636719,0.0,5403
ZKW,10,greedy_redux,5.173683166503906e-05,0.0,6310
ZKW,25,dynamic_cost,0.0004227161407470703,0.0,4237
NK,15,solve_ftapas_15,0.02816629409790039,0.0,16020
ZKW,20,solve_ftapas_70,0.0071146488189697266,0.0,6879
ZKC,15,dynamic_cost,0.011285066604614258,0.0,11841
ZKW,4,solve_ftapas_70,0.00025844573974609375,0.0,6970
ZKC,22,greedy_redux,4.3392181396484375e-05,1619.0,18912
ZKW,4,solve_ftapas_70,0.0002791881561279297,0.0,4906
ZKC,15,solve_ftapas_50,0.010732889175415039,62.0,16230
ZKC,25,greedy_redux,7.152557373046875e-05,708.0,26284
NK,10,branch_bound,0.0005719661712646484,0.0,10922
NK,20,solve_ftapas_50,0.011960268020629883,0.0,21006
NK,20,solve_ftapas_30,0.036299705505371094,0.0,27402
ZKC,20,dynamic_cost,0.029821395874023438,0.0,17201
ZKC,4,greedy_redux,3.600120544433594e-05,561.0,4492
ZKC,25,solve_ftapas_70,0.03436398506164551,55.0,22883
ZKC,27,solve_ftapas_70,0.03639698028564453,18.0,21667
ZKC,10,solve_ftapas_50,0.002293109893798828,0.0,7075
ZKC,4,greedy_redux,3.933906555175781e-05,0.0,2986
ZKC,22,solve_ftapas_70,0.021435022354125977,56.0,21727
ZKC,4,greedy_redux,5.5789947509765625e-05,764.0,2657
ZKC,15,greedy_simple,5.435943603515625e-05,85.0,11883
NK,10,solve_ftapas_30,0.004601240158081055,0.0,12608
NK,25,dynamic_weight,1.2485346794128418,0.0,7470
ZKC,22,solve_ftapas_50,0.03460431098937988,15.0,16989
NK,27,greedy_redux,7.534027099609375e-05,377.0,34664
ZKW,4,dynamic_cost,9.894371032714844e-05,0.0,10035
ZKC,4,solve_ftapas_70,0.0003457069396972656,178.0,3748
ZKC,10,branch_bound,0.005633354187011719,0.0,9331
NK,4,solve_ftapas_70,0.000308990478515625,0.0,1140
NK,10,greedy_simple,6.461143493652344e-05,0.0,14013
ZKC,27,greedy_simple,6.365776062011719e-05,0.0,21314
ZKC,27,dynamic_cost,0.08816099166870117,0.0,20484
ZKC,10,dynamic_cost,0.0022683143615722656,0.0,8204
ZKC,4,greedy_redux,3.0994415283203125e-05,0.0,4124
NK,4,solve_ftapas_70,0.0003402233123779297,0.0,3966
NK,22,solve_ftapas_50,0.029133081436157227,0.0,22879
NK,20,branch_bound,0.001201629638671875,0.0,23013
NK,15,solve_ftapas_15,0.025756120681762695,0.0,9365
NK,10,solve_ftapas_70,0.002222776412963867,67.0,13642
NK,15,solve_ftapas_50,0.006922721862792969,0.0,2775
NK,4,solve_ftapas_50,0.0005352497100830078,115.0,3137
ZKW,4,solve_ftapas_30,0.0004265308380126953,0.0,3817
ZKC,4,dynamic_cost,5.435943603515625e-05,0.0,2836
ZKC,4,solve_ftapas_30,0.000423431396484375,47.0,3941
ZKW,4,solve_ftapas_70,0.00027489662170410156,0.0,4864
ZKC,27,solve_ftapas_70,0.03630805015563965,4.0,24413
NK,20,solve_ftapas_50,0.020977020263671875,0.0,2451
NK,10,solve_ftapas_50,0.002883434295654297,0.0,8678
NK,27,dynamic_cost,0.17987346649169922,0.0,30487
NK,15,solve_ftapas_15,0.028057336807250977,0.0,11868
NK,20,greedy_redux,5.030632019042969e-05,798.0,14649
ZKC,22,greedy_redux,9.036064147949219e-05,381.0,20954
NK,22,greedy_redux,7.200241088867188e-05,0.0,2753
NK,4,branch_bound,0.00016450881958007812,0.0,3901
ZKC,25,solve_ftapas_50,0.04887676239013672,29.0,22531
ZKC,15,greedy_simple,4.315376281738281e-05,1181.0,13622
ZKC,15,greedy_simple,3.933906555175781e-05,102.0,12719
ZKW,20,dynamic_weight,1.165977954864502,0.0,4581
ZKW,15,greedy_redux,0.0001423358917236328,0.0,6796
ZKC,4,solve_ftapas_50,0.00036334991455078125,124.0,3440
ZKW,4,solve_ftapas_30,0.0003924369812011719,0.0,2407
ZKC,4,solve_ftapas_30,0.0004019737243652344,0.0,3760
NK,27,branch_bound,1.7649457454681396,0.0,31266
ZKC,15,greedy_simple,8.463859558105469e-05,493.0,15847
ZKC,10,dynamic_weight,0.2742729187011719,0.0,11074
ZKC,20,dynamic_weight,0.6232428550720215,0.0,16867
NK,10,greedy_simple,3.528594970703125e-05,80.0,10382
NK,10,greedy_redux,4.029273986816406e-05,0.0,14852
ZKC,22,solve_ftapas_30,0.029906034469604492,6.0,20658
ZKC,15,dynamic_weight,0.49374961853027344,0.0,11934
ZKC,25,solve_ftapas_30,0.06966972351074219,2.0,19256
ZKW,20,dynamic_cost,0.0002834796905517578,0.0,5435
NK,25,dynamic_cost,0.03489208221435547,0.0,19193
NK,22,solve_ftapas_50,0.028282880783081055,0.0,23341
ZKC,10,branch_bound,0.003965616226196289,0.0,8777
ZKC,22,dynamic_cost,0.04361462593078613,0.0,20291
NK,4,solve_ftapas_30,0.0004150867462158203,0.0,0
ZKC,4,solve_ftapas_15,0.0006706714630126953,32.0,2549
NK,22,greedy_simple,9.679794311523438e-05,0.0,26742
NK,4,dynamic_cost,3.743171691894531e-05,0.0,4388
ZKW,4,solve_ftapas_70,0.0002765655517578125,0.0,2551
NK,27,dynamic_cost,0.06303954124450684,0.0,31204
NK,20,greedy_simple,4.38690185546875e-05,0.0,18791
ZKC,20,greedy_simple,4.8160552978515625e-05,1247.0,18064
ZKC,15,dynamic_cost,0.014233589172363281,0.0,15000
ZKC,4,solve_ftapas_70,0.00030422210693359375,0.0,3687
ZKC,4,greedy_simple,6.508827209472656e-05,0.0,3053
NK,20,dynamic_cost,0.01472020149230957,0.0,16380
ZKC,10,greedy_simple,4.124641418457031e-05,1418.0,9014
ZKW,25,branch_bound,0.004581451416015625,0.0,5945
NK,20,solve_ftapas_30,0.03542757034301758,0.0,25569
ZKW,15,dynamic_cost,0.00022912025451660156,0.0,3697
ZKW,4,solve_ftapas_50,0.00037217140197753906,0.0,1598
ZKC,25,dynamic_weight,1.0535013675689697,0.0,21395
ZKC,4,solve_ftapas_30,0.0003917217254638672,0.0,2974
ZKC,20,solve_ftapas_50,0.02699422836303711,28.0,20092
NK,20,solve_ftapas_70,0.01424098014831543,0.0,20126
ZKC,27,greedy_simple,6.079673767089844e-05,1814.0,28352
ZKW,4,dynamic_cost,4.982948303222656e-05,0.0,5040
ZKW,4,solve_ftapas_15,0.0006487369537353516,0.0,2946
NK,22,greedy_redux,6.4849853515625e-05,109.0,27695
NK,20,solve_ftapas_50,0.02233123779296875,0.0,25731
ZKC,15,solve_ftapas_15,0.017037391662597656,5.0,12037
ZKC,25,dynamic_weight,1.9237143993377686,0.0,22824
NK,27,solve_ftapas_50,0.05433344841003418,0.0,28789
ZKC,22,greedy_simple,5.8650970458984375e-05,313.0,21151
ZKC,4,dynamic_cost,4.601478576660156e-05,0.0,3318
NK,15,solve_ftapas_50,0.007878541946411133,134.0,17065
ZKC,22,solve_ftapas_30,0.025342464447021484,17.0,17612
NK,20,solve_ftapas_70,0.01191258430480957,0.0,20833
ZKW,4,solve_ftapas_70,0.00030350685119628906,0.0,4164
NK,10,solve_ftapas_15,0.004947185516357422,0.0,5469
ZKC,20,branch_bound,2.090376853942871,0.0,16553
ZKC,10,dynamic_cost,0.001603841781616211,0.0,9866
ZKC,15,solve_ftapas_15,0.01651763916015625,0.0,13410
ZKC,25,solve_ftapas_30,0.03502798080444336,0.0,18754
ZKC,27,dynamic_cost,0.04393744468688965,0.0,24985
ZKW,4,solve_ftapas_15,0.00038886070251464844,0.0,3930
ZKC,15,dynamic_weight,0.5405237674713135,0.0,12961
ZKC,27,solve_ftapas_30,0.10318589210510254,9.0,28426
ZKC,15,greedy_redux,3.743171691894531e-05,1063.0,12319
ZKW,4,dynamic_weight,0.05156064033508301,0.0,5047
ZKC,25,greedy_redux,8.273124694824219e-05,410.0,23000
ZKW,4,greedy_redux,7.033348083496094e-05,0.0,4767
ZKC,27,solve_ftapas_70,0.03183388710021973,54.0,25304
NK,22,dynamic_weight,0.7802677154541016,0.0,25877
NK,20,branch_bound,0.07429838180541992,0.0,14176
ZKC,25,solve_ftapas_50,0.03423166275024414,6.0,20037
ZKW,4,solve_ftapas_30,0.0003731250762939453,0.0,2915
ZKW,10,branch_bound,0.00052642822265625,0.0,6729
NK,20,solve_ftapas_15,0.06639790534973145,0.0,17769
ZKW,10,solve_ftapas_15,0.00550079345703125,0.0,3600
ZKC,27,greedy_simple,5.9604644775390625e-05,1701.0,29948
ZKW,10,branch_bound,0.0006883144378662109,0.0,4690
NK,22,solve_ftapas_30,0.03283190727233887,0.0,15130
NK,15,branch_bound,0.0002923011779785156,0.0,2775
NK,25,solve_ftapas_70,0.03526163101196289,0.0,27157
ZKW,4,branch_bound,0.00011610984802246094,0.0,2714
ZKC,25,dynamic_cost,0.05087089538574219,0.0,19927
NK,25,branch_bound,0.010239601135253906,0.0,29755
ZKW,10,dynamic_cost,0.00014710426330566406,0.0,6847
NK,22,dynamic_weight,0.9517781734466553,0.0,22544
ZKC,22,solve_ftapas_15,0.0756072998046875,15.0,17495
ZKW,10,dynamic_weight,0.15346717834472656,0.0,7389
ZKC,27,greedy_redux,7.319450378417969e-05,0.0,21649
ZKC,27,solve_ftapas_50,0.054677486419677734,9.0,23316
ZKW,4,solve_ftapas_50,0.000400543212890625,0.0,5446
ZKC,22,solve_ftapas_15,0.08574557304382324,11.0,20963
ZKC,15,dynamic_cost,0.016276121139526367,0.0,13094
ZKC,15,branch_bound,0.06273269653320312,0.0,16005
NK,22,solve_ftapas_50,0.027805566787719727,18.0,26922
ZKC,4,solve_ftapas_15,0.0006265640258789062,8.0,2683
ZKC,4,branch_bound,0.00023889541625976562,0.0,3588
NK,25,dynamic_weight,1.4139301776885986,0.0,9971
NK,27,solve_ftapas_50,0.04218602180480957,0.0,19935
ZKC,25,solve_ftapas_70,0.036718130111694336,2.0,24886
NK,10,solve_ftapas_70,0.0018682479858398438,0.0,6274
NK,10,branch_bound,0.0027723312377929688,0.0,7761
ZKW,10,greedy_redux,0.00019502639770507812,0.0,4690
NK,15,greedy_redux,4.744529724121094e-05,812.0,9343
NK,20,dynamic_cost,0.03264188766479492,0.0,18752
ZKC,27,solve_ftapas_50,0.06254243850708008,17.0,26839
NK,4,branch_bound,0.00019478797912597656,0.0,3232
NK,27,greedy_simple,8.130073547363281e-05,0.0,27273
NK,25,dynamic_weight,1.281357765197754,0.0,22040
NK,15,solve_ftapas_15,0.02405095100402832,0.0,16532
NK,20,dynamic_weight,0.7190492153167725,0.0,19207
ZKC,20,solve_ftapas_70,0.016273021697998047,5.0,17201
NK,20,branch_bound,0.0650475025177002,0.0,15681
ZKC,22,solve_ftapas_15,0.0858304500579834,0.0,18895
NK,15,solve_ftapas_50,0.00992727279663086,0.0,2015
NK,27,greedy_simple,6.556510925292969e-05,43.0,37448
NK,20,greedy_redux,3.6716461181640625e-05,0.0,5594
ZKC,10,dynamic_cost,0.00211334228515625,0.0,9088
ZKC,15,branch_bound,0.09694099426269531,0.0,10765
ZKC,27,dynamic_weight,1.46138596534729,0.0,20868
ZKC,22,greedy_redux,7.462501525878906e-05,853.0,20855
ZKC,10,solve_ftapas_15,0.002913236618041992,0.0,7147
ZKC,15,solve_ftapas_70,0.005591154098510742,7.0,11635
ZKC,25,greedy_simple,5.8650970458984375e-05,322.0,22466
ZKW,15,branch_bound,0.0004241466522216797,0.0,2736
NK,10,solve_ftapas_70,0.001069784164428711,0.0,8898
NK,20,solve_ftapas_70,0.014913320541381836,0.0,16061
NK,20,solve_ftapas_15,0.07109355926513672,0.0,25899
ZKC,25,greedy_redux,0.0002880096435546875,1703.0,25065
ZKW,4,dynamic_weight,0.03699827194213867,0.0,3539
NK,4,dynamic_cost,0.0001227855682373047,0.0,2718
NK,20,dynamic_cost,0.014910459518432617,0.0,12423
ZKW,4,dynamic_cost,2.956390380859375e-05,0.0,4162
NK,25,greedy_redux,6.985664367675781e-05,0.0,18308
ZKC,25,solve_ftapas_30,0.08229613304138184,4.0,24238
ZKW,10,solve_ftapas_30,0.002249479293823242,0.0,7339
ZKC,27,solve_ftapas_30,0.09007573127746582,11.0,22179
ZKW,15,solve_ftapas_70,0.0038497447967529297,0.0,4062
NK,22,solve_ftapas_15,0.09589481353759766,0.0,10498
ZKC,15,dynamic_weight,0.36196136474609375,0.0,13627
NK,27,greedy_simple,6.771087646484375e-05,0.0,29683
ZKC,27,solve_ftapas_15,0.1694178581237793,5.0,22845
NK,10,greedy_redux,6.699562072753906e-05,0.0,8221
NK,25,branch_bound,0.028992652893066406,0.0,26799
ZKC,22,solve_ftapas_50,0.018966197967529297,0.0,22390
NK,10,solve_ftapas_70,0.0019860267639160156,408.0,9228
ZKC,25,solve_ftapas_30,0.06795334815979004,25.0,23365
ZKC,20,greedy_redux,0.00010776519775390625,1475.0,18386
ZKC,15,solve_ftapas_30,0.014311552047729492,9.0,12329
ZKC,15,dynamic_weight,0.2688119411468506,0.0,13142
ZKW,4,greedy_redux,7.534027099609375e-05,0.0,6515
ZKC,4,dynamic_weight,0.03674030303955078,0.0,3662
NK,25,dynamic_weight,1.7514667510986328,0.0,25018
ZKC,25,solve_ftapas_70,0.031041860580444336,0.0,20070
NK,15,solve_ftapas_70,0.006389141082763672,19.0,18496
NK,25,branch_bound,0.7399082183837891,0.0,22201
ZKC,27,solve_ftapas_15,0.1947474479675293,6.0,23755
ZKC,20,branch_bound,2.1134872436523438,0.0,16692
ZKC,4,solve_ftapas_70,0.00034308433532714844,0.0,2292
ZKC,22,dynamic_cost,0.046747446060180664,0.0,20577
ZKW,4,solve_ftapas_30,0.00043010711669921875,0.0,956
NK,20,greedy_redux,9.131431579589844e-05,0.0,12553
NK,4,solve_ftapas_50,0.00038909912109375,0.0,2283
NK,20,solve_ftapas_50,0.01234126091003418,0.0,23503
ZKW,4,solve_ftapas_70,0.0003726482391357422,0.0,1914
NK,10,dynamic_cost,0.0029463768005371094,0.0,14732
NK,25,dynamic_cost,0.03134727478027344,0.0,18534
ZKC,20,greedy_simple,2.8371810913085938e-05,1680.0,16688
ZKC,10,solve_ftapas_50,0.0027017593383789062,0.0,8927
ZKC,15,dynamic_weight,0.48945140838623047,0.0,15565
NK,27,greedy_redux,3.981590270996094e-05,198.0,35037
ZKW,15,solve_ftapas_70,0.006083488464355469,0.0,2587
ZKC,20,greedy_redux,7.390975952148438e-05,1088.0,17210
NK,20,solve_ftapas_15,0.03245234489440918,0.0,12400
NK,25,solve_ftapas_50,0.04430723190307617,0.0,8556
NK,25,solve_ftapas_15,0.12767672538757324,0.0,25483
NK,4,solve_ftapas_70,0.00031280517578125,0.0,3640
ZKC,4,dynamic_weight,0.015584945678710938,0.0,2768
NK,20,solve_ftapas_70,0.017870426177978516,0.0,25078
NK,4,dynamic_cost,3.9577484130859375e-05,0.0,0
ZKW,4,solve_ftapas_50,0.00033211708068847656,0.0,4299
ZKW,20,dynamic_weight,0.9402625560760498,0.0,4145
ZKC,20,greedy_simple,5.269050598144531e-05,27.0,15094
ZKC,15,greedy_simple,2.9087066650390625e-05,260.0,13435
ZKW,4,branch_bound,0.00016546249389648438,0.0,3669
NK,22,greedy_redux,6.246566772460938e-05,152.0,12088
ZKC,22,solve_ftapas_15,0.10831689834594727,9.0,20169
NK,25,solve_ftapas_50,0.039057016372680664,0.0,25888
ZKC,20,branch_bound,0.8757624626159668,0.0,19065
NK,22,greedy_redux,6.175041198730469e-05,0.0,12768
ZKW,20,solve_ftapas_30,0.00956869125366211,0.0,7139
NK,15,solve_ftapas_30,0.014043331146240234,0.0,8584
NK,25,solve_ftapas_30,0.07503700256347656,0.0,28628
ZKC,4,dynamic_cost,3.9577484130859375e-05,0.0,3695
NK,20,solve_ftapas_15,0.03816628456115723,0.0,24974
ZKW,25,branch_bound,0.003364086151123047,0.0,5544
NK,25,branch_bound,0.47286057472229004,0.0,23935
NK,25,solve_ftapas_15,0.11277103424072266,0.0,28558
NK,10,solve_ftapas_15,0.005738019943237305,0.0,14326
ZKC,4,solve_ftapas_70,0.00034332275390625,0.0,4587
ZKC,4,branch_bound,0.00011682510375976562,0.0,4095
ZKC,10,solve_ftapas_70,0.002306222915649414,82.0,9355
NK,15,solve_ftapas_50,0.005031585693359375,0.0,4437
NK,4,dynamic_cost,1.71661376953125e-05,0.0,0
