iid,dataset,size,key,elapsed,result,target
277,ZKC,20,solve_ftapas_15,0.12113094329833984,20491,20500
393,NK,10,solve_ftapas_15,0.012485027313232422,9366,9366
468,NK,15,solve_ftapas_15,0.048847198486328125,2171,2171
177,NK,25,solve_ftapas_15,0.20063090324401855,31290,31290
488,NK,20,solve_ftapas_15,0.08363509178161621,18516,18516
323,ZKC,20,solve_ftapas_15,0.11278891563415527,18124,18124
117,ZKC,22,solve_ftapas_15,0.16189885139465332,17877,17877
80,NK,10,solve_ftapas_15,0.012423038482666016,13345,13345
919,ZKW,4,solve_ftapas_15,0.0007090568542480469,6515,6515
214,NK,4,solve_ftapas_15,0.0007350444793701172,3013,3013
365,ZKW,10,solve_ftapas_15,0.008538007736206055,3600,3600
23,ZKC,22,solve_ftapas_15,0.14824295043945312,20900,20900
610,ZKW,10,solve_ftapas_15,0.006757974624633789,7792,7824
405,NK,20,solve_ftapas_15,0.10272097587585449,22900,22900
441,ZKC,25,solve_ftapas_15,0.19327211380004883,21194,21194
110,NK,20,solve_ftapas_15,0.10920023918151855,25420,25420
450,ZKW,4,solve_ftapas_15,0.000659942626953125,3186,3186
1758,ZKW,10,solve_ftapas_15,0.01104593276977539,5896,5896
375,ZKC,10,solve_ftapas_15,0.011073827743530273,7142,7152
144,NK,22,solve_ftapas_15,0.10356688499450684,6636,6636
251,ZKC,20,solve_ftapas_15,0.10727596282958984,15304,15304
150,NK,20,solve_ftapas_15,0.10253596305847168,20184,20184
1381,ZKW,22,solve_ftapas_15,0.1104271411895752,3964,3964
80,ZKW,4,solve_ftapas_15,0.0008447170257568359,8816,8816
48,NK,25,solve_ftapas_15,0.18936705589294434,18923,18923
227,ZKC,10,solve_ftapas_15,0.008970975875854492,6403,6403
36,NK,15,solve_ftapas_15,0.03939080238342285,10645,10645
256,NK,20,solve_ftapas_15,0.09757304191589355,13652,13652
404,ZKC,25,solve_ftapas_15,0.22309613227844238,23478,23478
120,ZKC,4,solve_ftapas_15,0.004996776580810547,3507,3507
157,ZKC,20,solve_ftapas_15,0.10995006561279297,17074,17085
429,NK,15,solve_ftapas_15,0.03844285011291504,10393,10393
482,NK,22,solve_ftapas_15,0.15714716911315918,25323,25323
422,ZKC,4,solve_ftapas_15,0.0008461475372314453,3421,3474
1298,ZKW,4,solve_ftapas_15,0.0004889965057373047,8352,8352
236,NK,27,solve_ftapas_15,0.25195908546447754,32260,32260
68,NK,22,solve_ftapas_15,0.10688114166259766,14708,14710
228,ZKC,10,solve_ftapas_15,0.012219905853271484,10138,10138
364,ZKC,20,solve_ftapas_15,0.10477709770202637,17980,17980
275,ZKC,25,solve_ftapas_15,0.1944582462310791,17753,17755
304,NK,10,solve_ftapas_15,0.009310007095336914,867,867
275,ZKC,27,solve_ftapas_15,0.33356690406799316,24172,24183
368,ZKC,27,solve_ftapas_15,0.24760794639587402,24555,24560
360,ZKC,27,solve_ftapas_15,0.3013749122619629,23280,23280
339,ZKC,25,solve_ftapas_15,0.1531519889831543,19970,19970
223,ZKC,25,solve_ftapas_15,0.25814104080200195,22083,22105
1831,ZKW,4,solve_ftapas_15,0.0006222724914550781,5609,5609
340,NK,4,solve_ftapas_15,0.0005347728729248047,1570,1570
9,ZKC,10,solve_ftapas_15,0.010567188262939453,9766,9776
420,ZKC,20,solve_ftapas_15,0.14586591720581055,18829,18842
152,ZKC,22,solve_ftapas_15,0.12717223167419434,20076,20076
183,ZKC,20,solve_ftapas_15,0.10267233848571777,18231,18233
130,NK,10,solve_ftapas_15,0.008809328079223633,7498,7498
37,NK,27,solve_ftapas_15,0.3336160182952881,4792,4792
49,NK,10,solve_ftapas_15,0.010496139526367188,4577,4577
452,ZKC,15,solve_ftapas_15,0.05891919136047363,15228,15261
233,ZKC,15,solve_ftapas_15,0.047100067138671875,15815,15831
288,ZKC,4,solve_ftapas_15,0.0008199214935302734,2948,2948
413,NK,25,solve_ftapas_15,0.2673211097717285,31320,31320
1580,ZKW,4,solve_ftapas_15,0.0005431175231933594,6271,6271
99,ZKC,4,solve_ftapas_15,0.0007879734039306641,3424,3424
70,NK,22,solve_ftapas_15,0.2113199234008789,20894,20894
24,NK,4,solve_ftapas_15,0.0015521049499511719,3611,3611
199,NK,15,solve_ftapas_15,0.03563284873962402,16316,16316
607,ZKW,4,solve_ftapas_15,0.0008461475372314453,1630,1630
264,NK,15,solve_ftapas_15,0.036332130432128906,5347,5347
146,ZKC,25,solve_ftapas_15,0.2891991138458252,26485,26485
515,ZKW,4,solve_ftapas_15,0.0005829334259033203,5359,5359
157,NK,10,solve_ftapas_15,0.009521961212158203,11740,11740
1742,ZKW,4,solve_ftapas_15,0.0010030269622802734,2324,2324
60,ZKC,15,solve_ftapas_15,0.0396878719329834,13850,13850
66,ZKC,22,solve_ftapas_15,0.14934492111206055,20566,20566
91,ZKC,20,solve_ftapas_15,0.10709118843078613,18065,18078
266,ZKC,22,solve_ftapas_15,0.1418459415435791,18022,18022
6,NK,22,solve_ftapas_15,0.13465094566345215,27268,27268
253,NK,15,solve_ftapas_15,0.029587984085083008,12367,12367
467,ZKC,25,solve_ftapas_15,0.2525451183319092,24308,24322
356,ZKC,10,solve_ftapas_15,0.010818004608154297,7711,7711
406,ZKC,27,solve_ftapas_15,0.2522728443145752,22892,22892
430,ZKC,15,solve_ftapas_15,0.05475187301635742,13839,13839
122,NK,10,solve_ftapas_15,0.011287927627563477,4771,4771
396,ZKC,10,solve_ftapas_15,0.018999099731445312,8582,8582
275,ZKC,20,solve_ftapas_15,0.11020302772521973,18905,18907
1229,ZKW,4,solve_ftapas_15,0.0008280277252197266,3397,3397
326,NK,4,solve_ftapas_15,0.0009591579437255859,2679,2679
438,ZKW,10,solve_ftapas_15,0.004307985305786133,6533,6533
138,NK,15,solve_ftapas_15,0.04608798027038574,17999,17999
245,ZKC,20,solve_ftapas_15,0.1138150691986084,16436,16436
40,ZKC,15,solve_ftapas_15,0.05747818946838379,11905,11905
207,NK,25,solve_ftapas_15,0.16642284393310547,22741,22741
152,NK,20,solve_ftapas_15,0.13828396797180176,3931,3931
927,ZKW,15,solve_ftapas_15,0.02293872833251953,4136,4136
257,ZKC,15,solve_ftapas_15,0.04265880584716797,14700,14712
444,ZKC,20,solve_ftapas_15,0.0947108268737793,15035,15035
171,NK,10,solve_ftapas_15,0.013468027114868164,10120,10141
228,NK,20,solve_ftapas_15,0.10079789161682129,24750,24750
363,ZKC,22,solve_ftapas_15,0.16469883918762207,20803,20810
499,NK,22,solve_ftapas_15,0.1282360553741455,11631,11631
402,ZKC,10,solve_ftapas_15,0.014647245407104492,9590,9590
237,NK,15,solve_ftapas_15,0.03273487091064453,2106,2106
117,NK,15,solve_ftapas_15,0.043591976165771484,14266,14266
158,ZKC,15,solve_ftapas_15,0.042199134826660156,14318,14320
1753,ZKW,25,solve_ftapas_15,0.09224390983581543,7714,7714
27,NK,10,solve_ftapas_15,0.009124994277954102,5123,5123
318,NK,10,solve_ftapas_15,0.00922083854675293,9202,9202
409,NK,15,solve_ftapas_15,0.042115211486816406,9887,9887
295,ZKC,10,solve_ftapas_15,0.010857105255126953,9629,9629
1160,ZKW,4,solve_ftapas_15,0.0006501674652099609,4326,4326
1338,ZKW,4,solve_ftapas_15,0.00054931640625,4503,4503
26,ZKW,25,solve_ftapas_15,0.06180286407470703,11590,11591
71,ZKC,10,solve_ftapas_15,0.010715246200561523,7981,7981
356,ZKC,25,solve_ftapas_15,0.1557021141052246,17887,17887
417,ZKC,15,solve_ftapas_15,0.04283905029296875,12967,12967
844,ZKW,10,solve_ftapas_15,0.004216194152832031,5949,5949
487,NK,25,solve_ftapas_15,0.17020702362060547,18051,18051
128,ZKC,15,solve_ftapas_15,0.03499603271484375,10920,10920
302,ZKW,4,solve_ftapas_15,0.0006458759307861328,2569,2569
158,ZKC,20,solve_ftapas_15,0.10132193565368652,17002,17007
1272,ZKW,4,solve_ftapas_15,0.0006077289581298828,4420,4420
353,ZKC,22,solve_ftapas_15,0.14879989624023438,20847,20847
70,ZKC,4,solve_ftapas_15,0.0006680488586425781,3163,3163
433,ZKW,4,solve_ftapas_15,0.0005979537963867188,3723,3723
326,ZKC,27,solve_ftapas_15,0.3174920082092285,27616,27623
426,NK,15,solve_ftapas_15,0.03021383285522461,10538,10538
359,ZKW,10,solve_ftapas_15,0.008093833923339844,3932,3932
328,ZKC,10,solve_ftapas_15,0.013364076614379883,9795,9802
401,NK,22,solve_ftapas_15,0.11323690414428711,24325,24325
88,NK,15,solve_ftapas_15,0.04230809211730957,18643,18643
344,ZKC,27,solve_ftapas_15,0.26712799072265625,23600,23603
237,NK,4,solve_ftapas_15,0.0008180141448974609,1598,1598
212,ZKC,4,solve_ftapas_15,0.0014977455139160156,3170,3170
395,NK,4,solve_ftapas_15,0.0012969970703125,0,0
233,NK,20,solve_ftapas_15,0.07788491249084473,21952,21952
430,ZKC,4,solve_ftapas_15,0.0008089542388916016,3546,3546
554,ZKW,4,solve_ftapas_15,0.0006029605865478516,5409,5409
45,NK,22,solve_ftapas_15,0.15085411071777344,21476,21476
88,ZKC,25,solve_ftapas_15,0.20393586158752441,20230,20230
167,ZKC,15,solve_ftapas_15,0.03623700141906738,9758,9768
1408,ZKW,27,solve_ftapas_15,0.18252110481262207,3749,3749
383,NK,22,solve_ftapas_15,0.1619570255279541,27098,27098
1457,ZKW,4,solve_ftapas_15,0.0007030963897705078,2955,2955
193,NK,10,solve_ftapas_15,0.009608983993530273,11650,11650
471,ZKC,4,solve_ftapas_15,0.0006320476531982422,4115,4115
474,NK,25,solve_ftapas_15,0.18962788581848145,17536,17536
389,ZKC,25,solve_ftapas_15,0.2414698600769043,26058,26065
75,ZKC,4,solve_ftapas_15,0.0009081363677978516,3928,3928
66,NK,4,solve_ftapas_15,0.0008609294891357422,4371,4371
164,ZKC,15,solve_ftapas_15,0.0379488468170166,13391,13398
35,NK,15,solve_ftapas_15,0.043231964111328125,14872,14872
428,NK,22,solve_ftapas_15,0.11791086196899414,23719,23719
154,ZKC,22,solve_ftapas_15,0.15541386604309082,21806,21813
107,NK,15,solve_ftapas_15,0.035675048828125,2390,2390
368,NK,4,solve_ftapas_15,0.0007491111755371094,3610,3610
63,NK,20,solve_ftapas_15,0.08874177932739258,18043,18043
305,ZKW,10,solve_ftapas_15,0.004647970199584961,8145,8145
83,NK,27,solve_ftapas_15,0.2679612636566162,37404,37404
1119,ZKW,4,solve_ftapas_15,0.0006630420684814453,3717,3717
52,ZKC,25,solve_ftapas_15,0.19097113609313965,21978,21978
80,NK,27,solve_ftapas_15,0.22070598602294922,29451,29451
184,ZKW,4,solve_ftapas_15,0.0005998611450195312,4727,4727
473,NK,25,solve_ftapas_15,0.1515977382659912,23778,23778
122,NK,20,solve_ftapas_15,0.10889983177185059,24974,24974
140,NK,4,solve_ftapas_15,0.0007071495056152344,5086,5086
203,NK,15,solve_ftapas_15,0.04428386688232422,17315,17315
136,NK,10,solve_ftapas_15,0.012415885925292969,3308,3308
155,ZKC,22,solve_ftapas_15,0.1579117774963379,22265,22266
324,NK,27,solve_ftapas_15,0.22762131690979004,23226,23226
386,NK,10,solve_ftapas_15,0.011254072189331055,12399,12399
201,ZKC,27,solve_ftapas_15,0.28572988510131836,24817,24817
1008,ZKW,4,solve_ftapas_15,0.0006289482116699219,5119,5119
31,NK,27,solve_ftapas_15,0.23534798622131348,30535,30535
453,NK,15,solve_ftapas_15,0.04074287414550781,18760,18760
102,NK,22,solve_ftapas_15,0.11344099044799805,4719,4719
10,NK,4,solve_ftapas_15,0.0007500648498535156,744,744
329,ZKW,4,solve_ftapas_15,0.0007758140563964844,2924,2924
312,ZKC,22,solve_ftapas_15,0.14045095443725586,18554,18556
277,ZKC,10,solve_ftapas_15,0.01367497444152832,9364,9402
404,NK,27,solve_ftapas_15,0.2137901782989502,16328,16328
168,ZKW,22,solve_ftapas_15,0.05717587471008301,6749,6749
115,ZKC,15,solve_ftapas_15,0.041673898696899414,13707,13710
108,ZKC,15,solve_ftapas_15,0.039842844009399414,14062,14062
146,ZKC,10,solve_ftapas_15,0.011095046997070312,9531,9531
68,NK,4,solve_ftapas_15,0.0007166862487792969,4275,4275
779,ZKW,4,solve_ftapas_15,0.0005381107330322266,7089,7089
225,ZKW,4,solve_ftapas_15,0.0006129741668701172,3861,3861
59,ZKC,4,solve_ftapas_15,0.0007390975952148438,3794,3794
107,NK,22,solve_ftapas_15,0.11609292030334473,25831,25845
88,ZKC,22,solve_ftapas_15,0.14239907264709473,20093,20093
458,ZKC,15,solve_ftapas_15,0.036393165588378906,10765,10765
228,ZKC,15,solve_ftapas_15,0.03368711471557617,12130,12130
468,ZKC,27,solve_ftapas_15,0.2633700370788574,23235,23235
183,NK,20,solve_ftapas_15,0.09091591835021973,10005,10005
491,NK,4,solve_ftapas_15,0.0007910728454589844,4254,4254
110,NK,10,solve_ftapas_15,0.006667137145996094,4015,4015
99,ZKC,15,solve_ftapas_15,0.03990793228149414,13340,13357
1713,ZKW,15,solve_ftapas_15,0.017100095748901367,6196,6196
63,NK,4,solve_ftapas_15,0.0009610652923583984,1235,1235
73,NK,4,solve_ftapas_15,0.0005581378936767578,2542,2542
187,ZKC,27,solve_ftapas_15,0.27101588249206543,25953,25953
188,NK,4,solve_ftapas_15,0.0007948875427246094,636,636
24,NK,10,solve_ftapas_15,0.008293867111206055,11300,11300
436,NK,25,solve_ftapas_15,0.18608784675598145,25021,25021
98,ZKC,27,solve_ftapas_15,0.2624959945678711,24927,24940
139,NK,10,solve_ftapas_15,0.009757757186889648,8915,8915
441,ZKC,4,solve_ftapas_15,0.0009338855743408203,4103,4103
298,NK,20,solve_ftapas_15,0.10609793663024902,24180,24180
307,NK,10,solve_ftapas_15,0.008640050888061523,9536,9536
477,ZKC,4,solve_ftapas_15,0.0009229183197021484,4712,4712
288,ZKC,20,solve_ftapas_15,0.08924102783203125,15486,15486
97,ZKC,15,solve_ftapas_15,0.050067901611328125,14372,14375
425,ZKC,20,solve_ftapas_15,0.11498689651489258,19687,19706
66,ZKC,15,solve_ftapas_15,0.04849839210510254,16308,16321
74,NK,10,solve_ftapas_15,0.015236854553222656,8326,8326
294,ZKC,4,solve_ftapas_15,0.0008900165557861328,3081,3081
444,ZKC,4,solve_ftapas_15,0.0010008811950683594,3967,3967
151,NK,25,solve_ftapas_15,0.2200479507446289,33003,33003
1532,ZKW,4,solve_ftapas_15,0.0005910396575927734,6938,6938
458,ZKC,25,solve_ftapas_15,0.21025514602661133,22708,22708
1731,ZKW,25,solve_ftapas_15,0.06481003761291504,9030,9030
164,ZKC,27,solve_ftapas_15,0.25933384895324707,23165,23177
23,NK,20,solve_ftapas_15,0.11053895950317383,28320,28320
355,ZKC,25,solve_ftapas_15,0.20731902122497559,21981,21981
119,NK,25,solve_ftapas_15,0.17098689079284668,27821,27821
318,NK,15,solve_ftapas_15,0.041886091232299805,18496,18496
299,NK,4,solve_ftapas_15,0.0008230209350585938,2370,2370
360,NK,4,solve_ftapas_15,0.0031461715698242188,3260,3260
1197,ZKW,10,solve_ftapas_15,0.004670858383178711,5685,5726
471,ZKC,25,solve_ftapas_15,0.22864413261413574,21445,21445
161,ZKC,4,solve_ftapas_15,0.000881195068359375,1915,1915
57,ZKC,4,solve_ftapas_15,0.000701904296875,4095,4095
167,NK,27,solve_ftapas_15,0.30605006217956543,11531,11531
142,NK,25,solve_ftapas_15,0.2093029022216797,856,856
1179,ZKW,15,solve_ftapas_15,0.03236103057861328,2880,2880
260,ZKC,25,solve_ftapas_15,0.18616890907287598,19169,19171
320,ZKC,22,solve_ftapas_15,0.1170961856842041,17399,17399
255,NK,10,solve_ftapas_15,0.011343955993652344,15225,15225
316,NK,10,solve_ftapas_15,0.013332843780517578,13835,13835
80,NK,15,solve_ftapas_15,0.03709578514099121,9776,9776
5,NK,20,solve_ftapas_15,0.12322211265563965,19271,19271
183,ZKC,15,solve_ftapas_15,0.052063941955566406,15414,15414
258,NK,25,solve_ftapas_15,0.17365503311157227,17658,17658
38,ZKC,25,solve_ftapas_15,0.2366929054260254,22647,22662
696,ZKW,4,solve_ftapas_15,0.0005640983581542969,4179,4179
314,NK,22,solve_ftapas_15,0.1143648624420166,18880,18880
232,ZKC,25,solve_ftapas_15,0.20314502716064453,19783,19786
670,ZKW,4,solve_ftapas_15,0.0007441043853759766,1588,1588
427,ZKC,15,solve_ftapas_15,0.04581093788146973,12750,12758
14,NK,22,solve_ftapas_15,0.14508795738220215,29608,29608
159,ZKC,10,solve_ftapas_15,0.010051965713500977,6920,6920
12,NK,4,solve_ftapas_15,0.0007929801940917969,1538,1538
486,ZKC,10,solve_ftapas_15,0.017600059509277344,11173,11173
36,NK,4,solve_ftapas_15,0.0007131099700927734,1209,1209
190,ZKC,22,solve_ftapas_15,0.14354920387268066,17105,17118
79,NK,10,solve_ftapas_15,0.007877826690673828,4241,4241
311,ZKC,15,solve_ftapas_15,0.042474985122680664,13104,13127
5,ZKC,15,solve_ftapas_15,0.04145693778991699,13045,13049
391,NK,4,solve_ftapas_15,0.0008387565612792969,3640,3640
338,NK,22,solve_ftapas_15,0.09414505958557129,20988,20988
174,NK,15,solve_ftapas_15,0.03907608985900879,18571,18571
202,NK,25,solve_ftapas_15,0.16086602210998535,25731,25731
306,ZKC,10,solve_ftapas_15,0.014388084411621094,8202,8202
55,NK,22,solve_ftapas_15,0.14083003997802734,22122,22122
366,NK,4,solve_ftapas_15,0.0007207393646240234,3533,3533
440,NK,20,solve_ftapas_15,0.10045194625854492,23058,23058
38,ZKC,15,solve_ftapas_15,0.04506111145019531,14333,14342
236,ZKW,4,solve_ftapas_15,0.0005428791046142578,6441,6441
64,NK,22,solve_ftapas_15,0.15242409706115723,24617,24617
225,ZKC,25,solve_ftapas_15,0.25205206871032715,24783,24808
245,ZKC,27,solve_ftapas_15,0.2930600643157959,26743,26743
399,ZKC,25,solve_ftapas_15,0.2435920238494873,23890,23890
339,NK,25,solve_ftapas_15,0.196397066116333,21465,21475
181,NK,22,solve_ftapas_15,0.14492583274841309,23850,23850
442,NK,22,solve_ftapas_15,0.10899877548217773,23443,23443
341,ZKC,4,solve_ftapas_15,0.0008747577667236328,4467,4467
341,ZKC,22,solve_ftapas_15,0.12005305290222168,15542,15542
112,NK,27,solve_ftapas_15,0.2693502902984619,28784,28784
116,ZKC,15,solve_ftapas_15,0.04339098930358887,11640,11640
268,NK,27,solve_ftapas_15,0.23874998092651367,19787,19787
887,ZKW,4,solve_ftapas_15,0.0006101131439208984,2372,2372
208,NK,20,solve_ftapas_15,0.09463286399841309,15440,15440
293,ZKW,25,solve_ftapas_15,0.11336183547973633,4700,4700
368,ZKC,15,solve_ftapas_15,0.032640695571899414,11561,11561
203,NK,4,solve_ftapas_15,0.0006260871887207031,4392,4392
261,ZKC,4,solve_ftapas_15,0.0006251335144042969,2372,2372
405,ZKC,22,solve_ftapas_15,0.14294123649597168,13904,13909
205,ZKC,15,solve_ftapas_15,0.04384112358093262,13556,13556
66,ZKC,27,solve_ftapas_15,0.2639579772949219,22792,22806
490,NK,25,solve_ftapas_15,0.19952058792114258,22201,22201
463,NK,25,solve_ftapas_15,0.23974013328552246,25251,25251
120,NK,27,solve_ftapas_15,0.24196624755859375,23617,23617
481,ZKC,15,solve_ftapas_15,0.04630613327026367,12955,12961
251,ZKC,10,solve_ftapas_15,0.011028051376342773,8777,8777
195,NK,10,solve_ftapas_15,0.008394002914428711,11574,11574
151,ZKC,22,solve_ftapas_15,0.15329480171203613,20373,20381
85,NK,4,solve_ftapas_15,0.0008637905120849609,6606,6606
1505,ZKW,4,solve_ftapas_15,0.0008132457733154297,3683,3683
749,ZKW,4,solve_ftapas_15,0.0006170272827148438,1914,1914
1105,ZKW,4,solve_ftapas_15,0.0005750656127929688,3486,3486
153,ZKC,10,solve_ftapas_15,0.01619410514831543,9917,9935
321,NK,15,solve_ftapas_15,0.03368711471557617,13264,13264
473,ZKC,15,solve_ftapas_15,0.05640912055969238,12082,12082
1556,ZKW,15,solve_ftapas_15,0.019060134887695312,9036,9114
170,NK,27,solve_ftapas_15,0.25858473777770996,21006,21006
193,ZKC,4,solve_ftapas_15,0.0009801387786865234,3320,3339
95,NK,4,solve_ftapas_15,0.0009219646453857422,5212,5212
486,NK,15,solve_ftapas_15,0.0499117374420166,1396,1396
369,NK,25,solve_ftapas_15,0.2032458782196045,28164,28166
123,NK,22,solve_ftapas_15,0.11870408058166504,19165,19165
224,ZKC,10,solve_ftapas_15,0.010160684585571289,9210,9210
242,ZKW,20,solve_ftapas_15,0.12964582443237305,1956,1956
4,NK,4,solve_ftapas_15,0.0007700920104980469,70,70
336,ZKC,25,solve_ftapas_15,0.26104092597961426,25435,25438
449,ZKC,4,solve_ftapas_15,0.00074005126953125,3089,3089
63,ZKC,10,solve_ftapas_15,0.010071992874145508,9270,9274
1096,ZKW,4,solve_ftapas_15,0.0006620883941650391,5475,5475
194,NK,22,solve_ftapas_15,0.11516714096069336,24564,24569
381,ZKC,10,solve_ftapas_15,0.012439966201782227,9161,9161
192,ZKW,4,solve_ftapas_15,0.0006442070007324219,3681,3681
93,ZKC,4,solve_ftapas_15,0.0007359981536865234,3683,3683
250,NK,10,solve_ftapas_15,0.009963035583496094,3025,3025
351,NK,27,solve_ftapas_15,0.2726881504058838,32287,32287
3,ZKC,22,solve_ftapas_15,0.1355137825012207,19904,19905
92,NK,20,solve_ftapas_15,0.09169721603393555,16487,16487
347,NK,22,solve_ftapas_15,0.1055901050567627,3176,3176
475,ZKC,20,solve_ftapas_15,0.08959007263183594,17349,17349
979,ZKW,4,solve_ftapas_15,0.0009353160858154297,2117,2117
331,ZKC,20,solve_ftapas_15,0.1052849292755127,20387,20387
219,NK,10,solve_ftapas_15,0.008050918579101562,2301,2301
59,NK,20,solve_ftapas_15,0.09757709503173828,25731,25731
1369,ZKW,4,solve_ftapas_15,0.00080108642578125,5640,5640
287,ZKC,4,solve_ftapas_15,0.0008840560913085938,2465,2465
93,NK,22,solve_ftapas_15,0.11223602294921875,21521,21521
1168,ZKW,4,solve_ftapas_15,0.0009737014770507812,4051,4051
420,NK,4,solve_ftapas_15,0.0010149478912353516,6565,6565
1681,ZKW,10,solve_ftapas_15,0.006602048873901367,5791,5791
17,NK,10,solve_ftapas_15,0.008633136749267578,11760,11760
77,ZKC,15,solve_ftapas_15,0.04189491271972656,13532,13532
82,NK,25,solve_ftapas_15,0.18245983123779297,20010,20010
464,ZKC,10,solve_ftapas_15,0.010394811630249023,8710,8710
54,ZKC,27,solve_ftapas_15,0.2395949363708496,22043,22050
325,NK,4,solve_ftapas_15,0.0008511543273925781,4279,4279
314,ZKC,22,solve_ftapas_15,0.13495278358459473,20422,20445
167,ZKC,20,solve_ftapas_15,0.11246705055236816,16529,16532
1391,ZKW,4,solve_ftapas_15,0.0006809234619140625,4785,4785
105,ZKC,27,solve_ftapas_15,0.2782599925994873,26150,26155
353,NK,25,solve_ftapas_15,0.16062092781066895,24736,24736
12,NK,22,solve_ftapas_15,0.13908815383911133,21787,21787
285,NK,25,solve_ftapas_15,0.18172001838684082,16892,16892
1825,ZKW,4,solve_ftapas_15,0.0005629062652587891,11116,11116
370,NK,15,solve_ftapas_15,0.03805804252624512,12988,12988
310,ZKC,25,solve_ftapas_15,0.2172098159790039,21877,21883
329,NK,10,solve_ftapas_15,0.011861085891723633,7140,7140
355,NK,22,solve_ftapas_15,0.15877580642700195,11464,11464
247,ZKC,10,solve_ftapas_15,0.024113893508911133,10240,10265
10,ZKC,27,solve_ftapas_15,0.3087038993835449,26026,26029
385,ZKC,22,solve_ftapas_15,0.14719724655151367,18004,18009
290,NK,27,solve_ftapas_15,0.3019702434539795,14135,14135
377,NK,4,solve_ftapas_15,0.0005369186401367188,2463,2463
127,ZKC,10,solve_ftapas_15,0.02298903465270996,8676,8676
454,ZKC,22,solve_ftapas_15,0.1838691234588623,20052,20055
656,ZKW,4,solve_ftapas_15,0.0006730556488037109,3436,3436
819,ZKW,4,solve_ftapas_15,0.0007741451263427734,1895,1895
1163,ZKW,4,solve_ftapas_15,0.0007419586181640625,2232,2232
234,ZKC,10,solve_ftapas_15,0.017498254776000977,11164,11164
79,ZKC,27,solve_ftapas_15,0.33240389823913574,24506,24513
197,ZKC,4,solve_ftapas_15,0.0014541149139404297,2523,2523
21,ZKW,4,solve_ftapas_15,0.0006227493286132812,6540,6540
276,ZKC,22,solve_ftapas_15,0.1372978687286377,16845,16845
225,NK,27,solve_ftapas_15,0.30634593963623047,26062,26062
359,ZKC,10,solve_ftapas_15,0.011974811553955078,9318,9318
51,ZKC,27,solve_ftapas_15,0.33083510398864746,22596,22606
193,NK,25,solve_ftapas_15,0.23899102210998535,22670,22670
1086,ZKW,4,solve_ftapas_15,0.0005669593811035156,2920,2920
42,ZKC,4,solve_ftapas_15,0.0008769035339355469,4274,4286
2,ZKC,15,solve_ftapas_15,0.049395084381103516,13549,13567
212,ZKC,10,solve_ftapas_15,0.009999275207519531,8040,8040
106,NK,4,solve_ftapas_15,0.006727933883666992,3248,3248
142,ZKW,25,solve_ftapas_15,0.2605743408203125,2240,2240
493,NK,4,solve_ftapas_15,0.0006792545318603516,2422,2422
143,NK,4,solve_ftapas_15,0.0004889965057373047,2455,2455
438,NK,25,solve_ftapas_15,0.22784185409545898,19830,19830
61,ZKC,15,solve_ftapas_15,0.0493319034576416,14873,14904
43,NK,10,solve_ftapas_15,0.014764785766601562,9728,9728
154,NK,10,solve_ftapas_15,0.016497135162353516,5589,5589
294,NK,20,solve_ftapas_15,0.11976194381713867,19081,19081
481,NK,22,solve_ftapas_15,0.11794185638427734,5071,5071
75,ZKC,15,solve_ftapas_15,0.04214930534362793,11678,11678
2,NK,4,solve_ftapas_15,0.0008130073547363281,2966,2966
307,ZKC,15,solve_ftapas_15,0.04353809356689453,13956,13956
434,ZKC,10,solve_ftapas_15,0.016293048858642578,7768,7768
493,ZKC,20,solve_ftapas_15,0.1326758861541748,17716,17716
279,NK,22,solve_ftapas_15,0.16185688972473145,25192,25192
111,NK,4,solve_ftapas_15,0.0045320987701416016,5518,5518
262,ZKC,27,solve_ftapas_15,0.26918601989746094,21646,21667
127,ZKC,20,solve_ftapas_15,0.10765433311462402,14112,14112
403,NK,25,solve_ftapas_15,0.25241804122924805,17601,17601
1164,ZKW,4,solve_ftapas_15,0.0008339881896972656,2429,2429
1922,ZKW,4,solve_ftapas_15,0.0005559921264648438,3520,3520
83,ZKC,20,solve_ftapas_15,0.12874698638916016,18897,18914
472,ZKC,22,solve_ftapas_15,0.1877000331878662,21662,21662
302,NK,4,solve_ftapas_15,0.0008678436279296875,2038,2038
294,NK,4,solve_ftapas_15,0.0007979869842529297,4659,4659
160,NK,4,solve_ftapas_15,0.0017910003662109375,2201,2201
109,ZKC,27,solve_ftapas_15,0.318950891494751,25897,25898
240,NK,20,solve_ftapas_15,0.11966180801391602,25520,25520
368,ZKC,20,solve_ftapas_15,0.1394188404083252,17270,17271
278,NK,25,solve_ftapas_15,0.2764410972595215,21361,21361
1141,ZKW,4,solve_ftapas_15,0.0006101131439208984,3693,3693
233,NK,22,solve_ftapas_15,0.18602299690246582,16452,16452
57,ZKC,25,solve_ftapas_15,0.23790407180786133,21318,21334
72,ZKC,22,solve_ftapas_15,0.14784932136535645,17371,17383
1105,ZKW,10,solve_ftapas_15,0.005937814712524414,5984,5984
191,ZKC,22,solve_ftapas_15,0.14698505401611328,17910,17918
1492,ZKW,10,solve_ftapas_15,0.008415937423706055,5653,5653
200,NK,4,solve_ftapas_15,0.0006310939788818359,2965,2965
57,ZKC,20,solve_ftapas_15,0.09791111946105957,15743,15743
656,ZKW,10,solve_ftapas_15,0.011315107345581055,3017,3017
75,NK,15,solve_ftapas_15,0.04261302947998047,8363,8363
