target,best_score,batch_size,mutation_rate,init_method,runtime
46847,46475,80,0.04,naive,3.0113770961761475
59121,59121,80,0.04,naive,3.0048351287841797
43413,43150,80,0.04,naive,3.004925012588501
25679,24997,80,0.04,naive,3.008518934249878
37444,35816,80,0.04,naive,3.0090219974517822
47488,47410,80,0.04,naive,3.013324022293091
40704,39861,80,0.04,naive,3.0085158348083496
50757,50355,80,0.04,naive,3.0116302967071533
45571,44561,80,0.04,naive,3.0018270015716553
41596,40891,80,0.04,naive,3.0078928470611572
55841,55823,80,0.04,naive,3.0062100887298584
18186,18186,80,0.04,naive,3.0124900341033936
31840,31468,80,0.04,naive,3.0051729679107666
38758,38288,80,0.04,naive,3.0006868839263916
43208,43088,80,0.04,naive,3.006934881210327
43131,42573,80,0.04,naive,3.015580892562866
45119,44753,80,0.04,naive,3.002253770828247
50742,50742,80,0.04,naive,3.001737117767334
53207,53207,80,0.04,naive,3.007776975631714
39321,38677,80,0.04,naive,3.0037848949432373
46883,46881,80,0.04,naive,3.004594087600708
50603,50491,80,0.04,naive,3.002082109451294
18007,17826,80,0.04,naive,3.0081562995910645
43343,42808,80,0.04,naive,3.0079939365386963
33666,33178,80,0.04,naive,3.0170440673828125
52258,52078,80,0.04,naive,3.0093932151794434
27772,27182,80,0.04,naive,3.001934051513672
55122,55122,80,0.04,naive,3.003948211669922
51393,51214,80,0.04,naive,3.011625051498413
56332,56332,80,0.04,naive,3.0056557655334473
53330,52972,80,0.04,naive,3.0032670497894287
19901,19901,80,0.04,naive,3.015174150466919
15470,15470,80,0.04,naive,3.0089800357818604
34572,33972,80,0.04,naive,3.0006749629974365
25628,25325,80,0.04,naive,3.0027639865875244
38667,36509,80,0.08,naive,3.003079891204834
48073,46886,80,0.08,naive,3.0108108520507812
44321,42411,80,0.08,naive,3.013113021850586
35770,33208,80,0.08,naive,3.005002021789551
45176,41789,80,0.08,naive,3.0004630088806152
49784,47756,80,0.08,naive,3.0096540451049805
50428,48206,80,0.08,naive,3.011099100112915
47153,45933,80,0.08,naive,3.0005578994750977
39180,36626,80,0.08,naive,3.001167058944702
13813,13813,80,0.08,naive,3.001640796661377
41567,39577,80,0.08,naive,3.0066161155700684
43182,39458,80,0.08,naive,3.0028979778289795
33621,31378,80,0.08,naive,3.0096938610076904
45967,45202,80,0.08,naive,3.0009210109710693
43222,41041,80,0.08,naive,3.002147912979126
59121,55313,80,0.08,naive,3.0010178089141846
25679,23774,80,0.08,naive,3.0029869079589844
43413,42357,80,0.08,naive,3.0016448497772217
46847,45293,80,0.08,naive,3.0163321495056152
37444,34543,80,0.08,naive,3.0055062770843506
50757,48434,80,0.08,naive,3.0020101070404053
47488,46297,80,0.08,naive,3.0112667083740234
45571,43203,80,0.08,naive,3.0046119689941406
40704,38561,80,0.08,naive,3.009690761566162
18186,17996,80,0.08,naive,3.0074870586395264
55841,53436,80,0.08,naive,3.0017852783203125
41596,39478,80,0.08,naive,3.0057148933410645
43131,40511,80,0.08,naive,3.011259078979492
31840,29925,80,0.08,naive,3.0157370567321777
38758,35737,80,0.08,naive,3.0064940452575684
43208,41366,80,0.08,naive,3.0053040981292725
45119,43088,80,0.08,naive,3.0015780925750732
50742,48960,80,0.08,naive,3.00827693939209
53207,51736,80,0.08,naive,3.010589122772217
39321,37217,80,0.08,naive,3.010206937789917
46883,45601,80,0.08,naive,3.0154778957366943
50603,48486,80,0.08,naive,3.003635883331299
43343,41651,80,0.08,naive,3.00520396232605
33666,31284,80,0.08,naive,3.0065488815307617
18007,17826,80,0.08,naive,3.0147781372070312
52258,51287,80,0.08,naive,3.011366128921509
27772,26025,80,0.08,naive,3.011204719543457
55122,53556,80,0.08,naive,3.006079912185669
51393,49658,80,0.08,naive,3.0047571659088135
56332,54593,80,0.08,naive,3.0146870613098145
19901,19643,80,0.08,naive,3.016402006149292
53330,50904,80,0.08,naive,3.0114450454711914
15470,15470,80,0.08,naive,3.008012056350708
34572,34502,80,0.08,naive,3.0064749717712402
38667,35489,80,0.16,naive,3.0050461292266846
25628,24831,80,0.08,naive,3.0166831016540527
44321,39846,80,0.16,naive,3.006335973739624
49784,47325,80,0.16,naive,3.0006778240203857
35770,33839,80,0.16,naive,3.002044916152954
48073,44606,80,0.16,naive,3.0101799964904785
45176,40521,80,0.16,naive,3.010985851287842
50428,45713,80,0.16,naive,3.016308307647705
47153,43974,80,0.16,naive,3.01031494140625
33621,31595,80,0.16,naive,3.000114917755127
39180,35882,80,0.16,naive,3.0065839290618896
41567,37651,80,0.16,naive,3.0058019161224365
13813,13252,80,0.16,naive,3.0133440494537354
43182,38704,80,0.16,naive,3.0152649879455566
45967,43161,80,0.16,naive,3.0081851482391357
46847,43423,80,0.16,naive,3.0095460414886475
59121,54314,80,0.16,naive,3.0082809925079346
43222,38479,80,0.16,naive,3.0146660804748535
43413,41310,80,0.16,naive,3.000483989715576
25679,24776,80,0.16,naive,3.0120809078216553
50757,46147,80,0.16,naive,3.002358913421631
47488,43815,80,0.16,naive,3.0054233074188232
18186,17996,80,0.16,naive,3.0007247924804688
37444,34663,80,0.16,naive,3.015935182571411
41596,37906,80,0.16,naive,3.0027761459350586
45571,39955,80,0.16,naive,3.0061569213867188
40704,37215,80,0.16,naive,3.015228033065796
55841,51277,80,0.16,naive,3.0035948753356934
31840,28967,80,0.16,naive,3.0037248134613037
50742,45893,80,0.16,naive,3.005303144454956
45119,41733,80,0.16,naive,3.001217842102051
43131,40194,80,0.16,naive,3.0123560428619385
38758,34850,80,0.16,naive,3.012650966644287
43208,40712,80,0.16,naive,3.0123798847198486
53207,50011,80,0.16,naive,3.005779981613159
39321,36611,80,0.16,naive,3.0084738731384277
46883,41946,80,0.16,naive,3.0007638931274414
33666,31351,80,0.16,naive,3.0062100887298584
18007,18007,80,0.16,naive,3.0012218952178955
43343,39898,80,0.16,naive,3.0115127563476562
50603,47991,80,0.16,naive,3.016429901123047
27772,26442,80,0.16,naive,3.0025198459625244
52258,49540,80,0.16,naive,3.0163700580596924
55122,52045,80,0.16,naive,3.013604164123535
56332,50407,80,0.16,naive,3.010538101196289
51393,48412,80,0.16,naive,3.0122640132904053
53330,49056,80,0.16,naive,3.0089428424835205
19901,19901,80,0.16,naive,3.011564016342163
34572,33754,80,0.16,naive,3.0002009868621826
15470,15470,80,0.16,naive,3.0099568367004395
25628,24652,80,0.16,naive,3.010449171066284
38667,34810,80,0.32,naive,3.0138471126556396
44321,39692,80,0.32,naive,3.0143558979034424
49784,44320,80,0.32,naive,3.0108020305633545
48073,43053,80,0.32,naive,3.015712022781372
45176,40836,80,0.32,naive,3.0006227493286133
35770,31538,80,0.32,naive,3.0084919929504395
50428,45816,80,0.32,naive,3.006063938140869
39180,34835,80,0.32,naive,3.008301019668579
41567,37749,80,0.32,naive,3.008213996887207
47153,42920,80,0.32,naive,3.0167078971862793
13813,7122,80,0.32,naive,3.006554126739502
33621,30617,80,0.32,naive,3.006286859512329
43182,38250,80,0.32,naive,3.001823902130127
45967,40766,80,0.32,naive,3.0101821422576904
43222,37561,80,0.32,naive,3.0001978874206543
59121,55799,80,0.32,naive,3.0030767917633057
25679,24335,80,0.32,naive,3.0077219009399414
46847,41790,80,0.32,naive,3.0137979984283447
43413,39003,80,0.32,naive,3.0029380321502686
37444,33513,80,0.32,naive,3.0024991035461426
50757,43791,80,0.32,naive,3.001044273376465
47488,42330,80,0.32,naive,3.010857343673706
40704,35737,80,0.32,naive,3.007373094558716
45571,38426,80,0.32,naive,3.0143051147460938
18186,11457,80,0.32,naive,3.0120370388031006
41596,36648,80,0.32,naive,3.01363205909729
55841,49212,80,0.32,naive,3.015423059463501
31840,28213,80,0.32,naive,3.011550188064575
43131,36518,80,0.32,naive,3.0043740272521973
38758,33802,80,0.32,naive,3.001206159591675
50742,45590,80,0.32,naive,3.0025620460510254
43208,37648,80,0.32,naive,3.005268096923828
53207,48975,80,0.32,naive,3.00663685798645
45119,40313,80,0.32,naive,3.013159990310669
46883,41112,80,0.32,naive,3.006901979446411
39321,34628,80,0.32,naive,3.0117878913879395
33666,29556,80,0.32,naive,3.0082762241363525
43343,38496,80,0.32,naive,3.000880002975464
50603,44758,80,0.32,naive,3.0033559799194336
18007,14659,80,0.32,naive,3.0147287845611572
52258,45625,80,0.32,naive,3.0129828453063965
27772,26053,80,0.32,naive,3.0045807361602783
55122,47905,80,0.32,naive,3.005476236343384
51393,45311,80,0.32,naive,3.004999876022339
19901,13222,80,0.32,naive,3.0024187564849854
56332,49606,80,0.32,naive,3.009061098098755
15470,11097,80,0.32,naive,3.006577253341675
53330,47368,80,0.32,naive,3.0143752098083496
25628,22687,80,0.32,naive,3.0076889991760254
34572,32826,80,0.32,naive,3.01395583152771
38667,24355,160,0.0,naive,3.0207600593566895
48073,33214,160,0.0,naive,3.0138399600982666
44321,36572,160,0.0,naive,3.0216779708862305
49784,27909,160,0.0,naive,3.009335994720459
35770,26828,160,0.0,naive,3.01212477684021
50428,37568,160,0.0,naive,3.0080649852752686
45176,37597,160,0.0,naive,3.0155367851257324
39180,35404,160,0.0,naive,3.0012600421905518
47153,34763,160,0.0,naive,3.0225930213928223
41567,31585,160,0.0,naive,3.0241830348968506
13813,13252,160,0.0,naive,3.000840902328491
43182,33309,160,0.0,naive,3.0078301429748535
43222,30156,160,0.0,naive,3.004185199737549
45967,26385,160,0.0,naive,3.0194311141967773
33621,27797,160,0.0,naive,3.027372121810913
59121,40427,160,0.0,naive,3.0144619941711426
46847,33651,160,0.0,naive,3.0252609252929688
25679,22819,160,0.0,naive,3.0268428325653076
47488,28218,160,0.0,naive,3.004593849182129
37444,31006,160,0.0,naive,3.014039993286133
50757,33290,160,0.0,naive,3.0075037479400635
43413,26741,160,0.0,naive,3.031571865081787
40704,27413,160,0.0,naive,3.012631893157959
45571,34502,160,0.0,naive,3.0155231952667236
55841,33240,160,0.0,naive,3.001009702682495
43131,35952,160,0.0,naive,3.0023412704467773
18186,17431,160,0.0,naive,3.0225837230682373
41596,35271,160,0.0,naive,3.027674674987793
31840,26119,160,0.0,naive,3.0265941619873047
38758,32125,160,0.0,naive,3.012443780899048
43208,27960,160,0.0,naive,3.0111958980560303
50742,32582,160,0.0,naive,3.005405902862549
45119,27356,160,0.0,naive,3.0219452381134033
53207,34410,160,0.0,naive,3.0245230197906494
39321,34347,160,0.0,naive,3.028140068054199
33666,26681,160,0.0,naive,3.013481855392456
46883,28329,160,0.0,naive,3.034705877304077
50603,33023,160,0.0,naive,3.024930000305176
43343,31372,160,0.0,naive,3.013108968734741
18007,15949,160,0.0,naive,3.00941801071167
52258,37741,160,0.0,naive,3.0057549476623535
27772,22381,160,0.0,naive,3.004242181777954
51393,28796,160,0.0,naive,3.006711959838867
55122,37596,160,0.0,naive,3.0214169025421143
56332,29731,160,0.0,naive,3.0132339000701904
19901,16394,160,0.0,naive,3.0193049907684326
15470,13667,160,0.0,naive,3.004703998565674
53330,29699,160,0.0,naive,3.0176281929016113
34572,29476,160,0.0,naive,3.0007550716400146
38667,38667,160,0.01,naive,3.0183520317077637
25628,19802,160,0.0,naive,3.0282859802246094
44321,43947,160,0.01,naive,3.0191822052001953
48073,48073,160,0.01,naive,3.003908157348633
49784,49784,160,0.01,naive,3.0086417198181152
45176,45060,160,0.01,naive,3.014922857284546
35770,35723,160,0.01,naive,3.0286571979522705
39180,39180,160,0.01,naive,3.0019969940185547
50428,50428,160,0.01,naive,3.0278351306915283
47153,47153,160,0.01,naive,3.0347177982330322
41567,41567,160,0.01,naive,3.0246458053588867
13813,13813,160,0.01,naive,3.019784927368164
33621,33621,160,0.01,naive,3.011798858642578
43182,43182,160,0.01,naive,3.011873722076416
45967,45967,160,0.01,naive,3.005931854248047
43222,43222,160,0.01,naive,3.0002880096435547
46847,46847,160,0.01,naive,3.002342700958252
59121,59121,160,0.01,naive,3.009460926055908
43413,43413,160,0.01,naive,3.006448745727539
25679,25491,160,0.01,naive,3.0233120918273926
37444,37443,160,0.01,naive,3.0107710361480713
47488,47488,160,0.01,naive,3.017184019088745
50757,50757,160,0.01,naive,3.012467861175537
40704,40704,160,0.01,naive,3.0174481868743896
45571,45476,160,0.01,naive,3.016758680343628
41596,41596,160,0.01,naive,3.0230841636657715
55841,55841,160,0.01,naive,3.017045021057129
18186,18186,160,0.01,naive,3.0361011028289795
31840,31830,160,0.01,naive,3.0228097438812256
43131,43131,160,0.01,naive,3.023871898651123
38758,38758,160,0.01,naive,3.0329298973083496
43208,43208,160,0.01,naive,3.0076611042022705
45119,45119,160,0.01,naive,3.008955240249634
50742,50742,160,0.01,naive,3.0189011096954346
53207,53207,160,0.01,naive,3.0230770111083984
39321,39321,160,0.01,naive,3.0013058185577393
33666,33666,160,0.01,naive,3.001059055328369
46883,46883,160,0.01,naive,3.029947280883789
50603,50603,160,0.01,naive,3.015407085418701
43343,43343,160,0.01,naive,3.010462999343872
18007,18007,160,0.01,naive,3.0272297859191895
52258,52258,160,0.01,naive,3.0293378829956055
27772,27772,160,0.01,naive,3.0308420658111572
55122,55122,160,0.01,naive,3.012741804122925
51393,51393,160,0.01,naive,3.028238296508789
56332,56332,160,0.01,naive,3.0056347846984863
19901,19643,160,0.01,naive,3.0178749561309814
53330,53330,160,0.01,naive,3.0052499771118164
15470,15470,160,0.01,naive,3.0052831172943115
34572,34488,160,0.01,naive,3.005511999130249
25628,25505,160,0.01,naive,3.005934000015259
44321,44321,160,0.02,naive,3.0090348720550537
49784,49784,160,0.02,naive,3.0052878856658936
38667,38667,160,0.02,naive,3.0277490615844727
45176,45176,160,0.02,naive,3.0072238445281982
48073,48073,160,0.02,naive,3.0286781787872314
35770,35723,160,0.02,naive,3.0254950523376465
50428,50428,160,0.02,naive,3.0176923274993896
47153,47153,160,0.02,naive,3.006364107131958
39180,39180,160,0.02,naive,3.003973960876465
13813,13813,160,0.02,naive,3.0106258392333984
43182,43182,160,0.02,naive,3.006324052810669
41567,41567,160,0.02,naive,3.029388904571533
33621,33621,160,0.02,naive,3.0182127952575684
45967,45967,160,0.02,naive,3.0086278915405273
43222,43222,160,0.02,naive,3.023390054702759
46847,46847,160,0.02,naive,3.021087884902954
37444,37444,160,0.02,naive,3.0013339519500732
59121,59121,160,0.02,naive,3.031201124191284
25679,25645,160,0.02,naive,3.023426055908203
43413,43413,160,0.02,naive,3.0270769596099854
47488,47488,160,0.02,naive,3.0282719135284424
50757,50757,160,0.02,naive,3.014349937438965
40704,40704,160,0.02,naive,3.0169341564178467
55841,55841,160,0.02,naive,3.000195026397705
41596,41558,160,0.02,naive,3.015177011489868
45571,45571,160,0.02,naive,3.0286879539489746
31840,31840,160,0.02,naive,3.000156879425049
18186,18186,160,0.02,naive,3.029392957687378
43131,43131,160,0.02,naive,3.012939929962158
50742,50742,160,0.02,naive,3.0016860961914062
38758,38691,160,0.02,naive,3.0257670879364014
53207,53207,160,0.02,naive,3.01491379737854
43208,43208,160,0.02,naive,3.0252459049224854
45119,45119,160,0.02,naive,3.022124767303467
39321,39321,160,0.02,naive,3.0161490440368652
46883,46883,160,0.02,naive,3.0125019550323486
33666,33598,160,0.02,naive,3.002344846725464
50603,50603,160,0.02,naive,3.0102899074554443
43343,43343,160,0.02,naive,3.000931978225708
18007,17826,160,0.02,naive,3.010356903076172
52258,52258,160,0.02,naive,3.0243701934814453
27772,27772,160,0.02,naive,3.025263786315918
55122,55004,160,0.02,naive,3.0038950443267822
51393,51393,160,0.02,naive,3.017643928527832
19901,19901,160,0.02,naive,3.0147078037261963
56332,56332,160,0.02,naive,3.0275447368621826
15470,15470,160,0.02,naive,3.0053508281707764
53330,53330,160,0.02,naive,3.0326197147369385
34572,34572,160,0.02,naive,3.025423288345337
25628,25628,160,0.02,naive,3.0177369117736816
44321,43488,160,0.04,naive,3.002855062484741
48073,47650,160,0.04,naive,3.008430004119873
49784,49659,160,0.04,naive,3.001086950302124
38667,38175,160,0.04,naive,3.033221960067749
35770,34482,160,0.04,naive,3.027279853820801
45176,43710,160,0.04,naive,3.015134811401367
50428,50264,160,0.04,naive,3.0058329105377197
41567,41232,160,0.04,naive,3.005153179168701
47153,47153,160,0.04,naive,3.029571056365967
13813,13813,160,0.04,naive,3.0227367877960205
39180,38505,160,0.04,naive,3.025257110595703
43182,42928,160,0.04,naive,3.0003440380096436
33621,32445,160,0.04,naive,3.008143901824951
45967,45697,160,0.04,naive,3.0114989280700684
59121,58367,160,0.04,naive,3.006298065185547
25679,25076,160,0.04,naive,3.0063319206237793
43222,42410,160,0.04,naive,3.0317699909210205
46847,46339,160,0.04,naive,3.028079032897949
37444,36689,160,0.04,naive,3.021710157394409
43413,43298,160,0.04,naive,3.0321462154388428
47488,47268,160,0.04,naive,3.0118770599365234
45571,44881,160,0.04,naive,3.0022048950195312
18186,18186,160,0.04,naive,3.002225875854492
50757,50141,160,0.04,naive,3.019801139831543
40704,39872,160,0.04,naive,3.029340982437134
55841,55823,160,0.04,naive,3.003891944885254
41596,40656,160,0.04,naive,3.0123908519744873
31840,31026,160,0.04,naive,3.0079221725463867
43131,42442,160,0.04,naive,3.0004019737243652
38758,38666,160,0.04,naive,3.001220941543579
43208,42946,160,0.04,naive,3.0162789821624756
53207,52848,160,0.04,naive,3.004824638366699
50742,50568,160,0.04,naive,3.0217418670654297
45119,44814,160,0.04,naive,3.0128378868103027
39321,38664,160,0.04,naive,3.023685932159424
46883,46883,160,0.04,naive,3.004621744155884
33666,32903,160,0.04,naive,3.0200631618499756
50603,50376,160,0.04,naive,3.009854793548584
52258,52161,160,0.04,naive,3.004422903060913
43343,42567,160,0.04,naive,3.0116121768951416
18007,17826,160,0.04,naive,3.021214008331299
27772,26954,160,0.04,naive,3.0147440433502197
55122,55004,160,0.04,naive,3.006395101547241
51393,51190,160,0.04,naive,3.0242550373077393
56332,56332,160,0.04,naive,3.0136780738830566
19901,19901,160,0.04,naive,3.00614595413208
53330,53270,160,0.04,naive,3.0060720443725586
15470,15470,160,0.04,naive,3.0345120429992676
34572,33992,160,0.04,naive,3.0147080421447754
25628,25145,160,0.04,naive,3.022695302963257
49784,48368,160,0.08,naive,3.01371431350708
48073,46108,160,0.08,naive,3.0175559520721436
38667,36365,160,0.08,naive,3.026475191116333
44321,41690,160,0.08,naive,3.0336081981658936
35770,33545,160,0.08,naive,3.019824743270874
45176,43162,160,0.08,naive,3.019965410232544
50428,47876,160,0.08,naive,3.017177104949951
47153,46396,160,0.08,naive,3.0146560668945312
13813,13813,160,0.08,naive,3.007740020751953
41567,39892,160,0.08,naive,3.0245776176452637
39180,37112,160,0.08,naive,3.0309860706329346
33621,31405,160,0.08,naive,3.0039000511169434
43182,40551,160,0.08,naive,3.011484146118164
45967,44356,160,0.08,naive,3.0049779415130615
46847,45059,160,0.08,naive,3.0116078853607178
43222,40137,160,0.08,naive,3.025540828704834
59121,55258,160,0.08,naive,3.011167049407959
25679,24981,160,0.08,naive,3.015535831451416
43413,42510,160,0.08,naive,3.0036351680755615
37444,34963,160,0.08,naive,3.0001747608184814
47488,45933,160,0.08,naive,3.0146279335021973
41596,39317,160,0.08,naive,3.0023488998413086
45571,43376,160,0.08,naive,3.0146162509918213
40704,39393,160,0.08,naive,3.018322229385376
50757,48683,160,0.08,naive,3.0277888774871826
18186,18001,160,0.08,naive,3.0257861614227295
55841,55081,160,0.08,naive,3.007343292236328
31840,30180,160,0.08,naive,3.0278162956237793
38758,36189,160,0.08,naive,3.00378680229187
43131,39317,160,0.08,naive,3.0127010345458984
50742,49341,160,0.08,naive,3.016993999481201
43208,41796,160,0.08,naive,3.022066116333008
45119,43052,160,0.08,naive,3.017828941345215
53207,50444,160,0.08,naive,3.010010004043579
39321,36893,160,0.08,naive,3.024203062057495
46883,46113,160,0.08,naive,3.0115981101989746
50603,47988,160,0.08,naive,3.002906084060669
33666,32008,160,0.08,naive,3.023113965988159
43343,41038,160,0.08,naive,3.0257837772369385
18007,18007,160,0.08,naive,3.012685775756836
52258,50869,160,0.08,naive,3.010626792907715
27772,26241,160,0.08,naive,3.0261969566345215
51393,50832,160,0.08,naive,3.0148468017578125
55122,53144,160,0.08,naive,3.0233988761901855
19901,19643,160,0.08,naive,3.0036699771881104
56332,53803,160,0.08,naive,3.0248970985412598
53330,50767,160,0.08,naive,3.0163660049438477
15470,15470,160,0.08,naive,3.0136828422546387
34572,33245,160,0.08,naive,3.0150232315063477
38667,34914,160,0.16,naive,3.0056841373443604
25628,24766,160,0.08,naive,3.0113441944122314
49784,45514,160,0.16,naive,3.0146749019622803
44321,41935,160,0.16,naive,3.031728982925415
48073,44568,160,0.16,naive,3.0296967029571533
35770,32209,160,0.16,naive,3.025249719619751
45176,42277,160,0.16,naive,3.0073938369750977
47153,44765,160,0.16,naive,3.0125439167022705
50428,45951,160,0.16,naive,3.0166616439819336
41567,39377,160,0.16,naive,3.0044541358947754
13813,13813,160,0.16,naive,3.006685972213745
39180,35141,160,0.16,naive,3.014986991882324
33621,30752,160,0.16,naive,3.0028958320617676
45967,42402,160,0.16,naive,3.000861167907715
43182,38867,160,0.16,naive,3.0231189727783203
43222,40393,160,0.16,naive,3.0084662437438965
46847,44664,160,0.16,naive,3.0080721378326416
59121,53805,160,0.16,naive,3.0114200115203857
25679,24883,160,0.16,naive,3.018653154373169
43413,40151,160,0.16,naive,3.030888319015503
50757,46261,160,0.16,naive,3.003437042236328
47488,43450,160,0.16,naive,3.00628399848938
37444,34112,160,0.16,naive,3.0253400802612305
40704,36986,160,0.16,naive,3.0100722312927246
45571,40316,160,0.16,naive,3.012485980987549
18186,17996,160,0.16,naive,3.0112550258636475
41596,38874,160,0.16,naive,3.033484935760498
55841,51434,160,0.16,naive,3.014943838119507
43131,39123,160,0.16,naive,3.0157909393310547
31840,28444,160,0.16,naive,3.0260610580444336
38758,36094,160,0.16,naive,3.026992082595825
43208,38770,160,0.16,naive,3.0206778049468994
50742,46390,160,0.16,naive,3.0147531032562256
45119,41810,160,0.16,naive,3.000636100769043
53207,48999,160,0.16,naive,3.018968105316162
39321,35333,160,0.16,naive,3.007523775100708
46883,44001,160,0.16,naive,3.0151870250701904
50603,47273,160,0.16,naive,3.000635862350464
33666,31321,160,0.16,naive,3.0232059955596924
43343,40309,160,0.16,naive,3.0323688983917236
18007,18007,160,0.16,naive,3.0318901538848877
27772,26441,160,0.16,naive,3.0019569396972656
52258,48803,160,0.16,naive,3.0090420246124268
55122,50954,160,0.16,naive,3.013914108276367
51393,47152,160,0.16,naive,3.0086159706115723
19901,19506,160,0.16,naive,3.005281925201416
56332,50848,160,0.16,naive,3.02142596244812
53330,49480,160,0.16,naive,3.023221015930176
15470,15373,160,0.16,naive,3.0075409412384033
34572,33708,160,0.16,naive,3.006779909133911
25628,24861,160,0.16,naive,3.014828681945801
38667,33347,160,0.32,naive,3.0158748626708984
44321,39447,160,0.32,naive,3.0252459049224854
48073,42492,160,0.32,naive,3.0246469974517822
49784,42374,160,0.32,naive,3.024752140045166
35770,32668,160,0.32,naive,3.015549898147583
45176,41762,160,0.32,naive,3.0254809856414795
50428,44198,160,0.32,naive,3.00416898727417
47153,41796,160,0.32,naive,3.0033841133117676
41567,37396,160,0.32,naive,3.000725030899048
39180,34802,160,0.32,naive,3.017253875732422
13813,7589,160,0.32,naive,3.00777006149292
33621,30998,160,0.32,naive,3.0198252201080322
43182,37528,160,0.32,naive,3.010876178741455
43222,36833,160,0.32,naive,3.000220775604248
45967,39984,160,0.32,naive,3.019139051437378
46847,42309,160,0.32,naive,3.0026729106903076
59121,51776,160,0.32,naive,3.0168960094451904
25679,24476,160,0.32,naive,3.012406826019287
37444,34411,160,0.32,naive,3.0064308643341064
43413,37930,160,0.32,naive,3.0134809017181396
50757,45485,160,0.32,naive,3.0116119384765625
47488,41905,160,0.32,naive,3.0330052375793457
40704,35321,160,0.32,naive,3.0043580532073975
45571,38305,160,0.32,naive,3.0204970836639404
18186,8989,160,0.32,naive,3.0222771167755127
55841,48902,160,0.32,naive,3.0141589641571045
41596,37099,160,0.32,naive,3.0202901363372803
31840,28261,160,0.32,naive,3.015960693359375
43131,37811,160,0.32,naive,3.009260892868042
38758,34540,160,0.32,naive,3.006148099899292
43208,39498,160,0.32,naive,3.03603196144104
50742,47113,160,0.32,naive,3.011307954788208
45119,42606,160,0.32,naive,3.0093088150024414
53207,46619,160,0.32,naive,3.016974925994873
39321,33999,160,0.32,naive,3.015192985534668
33666,30052,160,0.32,naive,3.0052120685577393
46883,40922,160,0.32,naive,3.0184638500213623
50603,44510,160,0.32,naive,3.0208733081817627
43343,37945,160,0.32,naive,3.007459878921509
52258,47429,160,0.32,naive,3.015166997909546
18007,10453,160,0.32,naive,3.0295770168304443
55122,47555,160,0.32,naive,3.0142982006073
27772,25530,160,0.32,naive,3.027594804763794
51393,45459,160,0.32,naive,3.018512010574341
56332,49322,160,0.32,naive,3.0251169204711914
19901,12426,160,0.32,naive,3.0234789848327637
53330,46533,160,0.32,naive,3.016213893890381
15470,11828,160,0.32,naive,3.033856153488159
25628,23527,160,0.32,naive,3.0153961181640625
34572,31819,160,0.32,naive,3.0227599143981934
38667,28097,320,0.0,naive,3.0489330291748047
44321,37083,320,0.0,naive,3.045022964477539
48073,34561,320,0.0,naive,3.027191638946533
49784,38252,320,0.0,naive,3.0141756534576416
35770,29415,320,0.0,naive,3.0020899772644043
45176,39428,320,0.0,naive,3.0073719024658203
50428,42328,320,0.0,naive,3.049063205718994
47153,35612,320,0.0,naive,3.0441060066223145
39180,33992,320,0.0,naive,3.056267738342285
43182,40674,320,0.0,naive,3.009310007095337
41567,36658,320,0.0,naive,3.043592929840088
13813,12950,320,0.0,naive,3.031558036804199
33621,30222,320,0.0,naive,3.050010919570923
45967,32437,320,0.0,naive,3.037381887435913
43222,35215,320,0.0,naive,3.0385689735412598
46847,36291,320,0.0,naive,3.0155327320098877
25679,23926,320,0.0,naive,3.00610089302063
59121,42467,320,0.0,naive,3.0235350131988525
43413,30800,320,0.0,naive,3.0546340942382812
37444,33837,320,0.0,naive,3.0471198558807373
47488,33200,320,0.0,naive,3.0334150791168213
50757,37373,320,0.0,naive,3.025783061981201
40704,36850,320,0.0,naive,3.042412757873535
18186,17615,320,0.0,naive,3.0155701637268066
45571,40097,320,0.0,naive,3.037264823913574
41596,35856,320,0.0,naive,3.0136468410491943
55841,44791,320,0.0,naive,3.0068140029907227
31840,28221,320,0.0,naive,3.02173113822937
43131,36976,320,0.0,naive,3.016965866088867
38758,34652,320,0.0,naive,3.027524948120117
43208,26319,320,0.0,naive,3.010767936706543
50742,34660,320,0.0,naive,3.0359511375427246
45119,34289,320,0.0,naive,3.041877031326294
53207,39171,320,0.0,naive,3.053720235824585
39321,34680,320,0.0,naive,3.012115240097046
46883,35878,320,0.0,naive,3.014029026031494
33666,28102,320,0.0,naive,3.028240203857422
50603,44498,320,0.0,naive,3.0414881706237793
18007,15081,320,0.0,naive,3.009488821029663
43343,31881,320,0.0,naive,3.054241180419922
27772,25524,320,0.0,naive,3.055018901824951
55122,41382,320,0.0,naive,3.0225939750671387
52258,42531,320,0.0,naive,3.0609428882598877
51393,34551,320,0.0,naive,3.0401573181152344
56332,39071,320,0.0,naive,3.0316171646118164
53330,39575,320,0.0,naive,3.0209391117095947
19901,19623,320,0.0,naive,3.0347349643707275
34572,29390,320,0.0,naive,3.007239818572998
25628,21742,320,0.0,naive,3.009108066558838
15470,14524,320,0.0,naive,3.045377016067505
38667,38667,320,0.01,naive,3.0363876819610596
44321,44321,320,0.01,naive,3.0525121688842773
49784,49784,320,0.01,naive,3.021606922149658
48073,48073,320,0.01,naive,3.0301690101623535
45176,45176,320,0.01,naive,3.0035178661346436
35770,35723,320,0.01,naive,3.048754930496216
50428,50428,320,0.01,naive,3.0348217487335205
47153,47153,320,0.01,naive,3.028439998626709
