opcount,elapsed,optimizations,size,itype
4172,0.02799002300162101,set(),20,ZR
45,0.0004611930016835686,"{'weight', 'residuals'}",15,NR
13,0.0002443089997541392,"{'weight', 'residuals'}",22,NR
10,0.0001228239998454228,set(),22,NR
1320,0.012415670000336831,"{'weight', 'residuals'}",15,NR
5,9.356000009574927e-05,"{'weight', 'residuals'}",10,NR
31,0.00028444500094337855,set(),4,NR
2,3.689400000439491e-05,{'residuals'},20,NR
918603,9.118448990000616,"{'weight', 'residuals'}",22,ZR
6051351,57.92127165800048,"{'weight', 'residuals'}",25,ZR
61773,0.46453343799839786,{'weight'},15,ZR
15,0.00017233699873031583,{'residuals'},4,ZR
397,0.004105254000023706,"{'weight', 'residuals'}",15,NR
281,0.0020145029993727803,{'weight'},25,NR
1259,0.013909745999626466,{'residuals'},20,ZR
700,0.009086792000744026,{'residuals'},15,NR
12,0.0003117560008831788,{'residuals'},22,NR
23,0.00024097000095935073,"{'weight', 'residuals'}",4,ZR
31,0.00023766800040903036,set(),4,NR
3,4.168700070295017e-05,set(),4,ZR
15185,0.1429104399994685,"{'weight', 'residuals'}",15,ZR
4,0.00018341200120630674,"{'weight', 'residuals'}",10,NR
11,0.0001270180000574328,"{'weight', 'residuals'}",4,NR
8319629,63.95130473000063,{'weight'},22,NR
11,0.00015011100003903266,{'residuals'},4,NR
13,0.00017087199921661522,"{'weight', 'residuals'}",4,NR
6,0.00012041799891449045,set(),20,NR
288121,2.8488653939984943,"{'weight', 'residuals'}",20,ZR
135,0.0020522600007097935,{'residuals'},20,NR
4,5.8588000683812425e-05,{'weight'},15,NR
9300129,80.42863064800076,{'residuals'},25,ZR
148,0.001023979999445146,{'weight'},20,NR
67108863,447.86799356699885,set(),25,NR
917,0.007529544000135502,{'residuals'},10,NR
2047,0.014014359998327564,set(),10,ZR
421,0.004552210000838386,"{'weight', 'residuals'}",15,NR
235,0.0021356329998525325,"{'weight', 'residuals'}",25,ZR
727471,6.3517301970005065,{'residuals'},20,NR
108979,0.9533963209996728,{'residuals'},20,NR
13,0.00011259900020377245,{'weight'},4,NR
2,3.6732999433297664e-05,"{'weight', 'residuals'}",4,NR
279441,1.8699122990001342,set(),22,ZR
67,0.0014319780002551852,"{'weight', 'residuals'}",15,ZR
31,0.0002443449993734248,set(),4,NR
3063,0.02040927800044301,set(),22,ZR
67108863,593.7149614680002,{'residuals'},25,NR
359,0.003223450999939814,{'residuals'},15,ZR
1996281,17.5740056070008,{'residuals'},22,ZR
784079,5.627159011999538,{'weight'},25,NR
7089,0.06705976100056432,{'residuals'},22,NR
1828943,14.074729660998855,{'weight'},20,ZR
2047,0.014134393999484018,set(),10,ZR
330,0.0028107429989177035,{'residuals'},15,ZR
25,0.00025561900110915303,{'residuals'},4,ZR
6,7.507599912059959e-05,set(),10,NR
67108863,470.19992219400046,set(),25,ZR
31,0.0005074170003354084,{'residuals'},4,NR
31,0.00022883800011186395,set(),4,ZR
2,3.191600080754142e-05,{'residuals'},15,NR
8388607,58.540976312000566,set(),22,ZR
25,0.00026645700017979834,{'residuals'},4,ZR
3,5.229499947745353e-05,{'residuals'},4,NR
23,0.0002379649995418731,"{'weight', 'residuals'}",4,ZR
400695,3.8204716309992364,"{'weight', 'residuals'}",20,ZR
43,0.0005189480016269954,{'residuals'},10,NR
212185,2.09332285399978,"{'weight', 'residuals'}",20,ZR
3,4.929999886371661e-05,set(),20,NR
7683271,69.2528639280008,{'residuals'},25,ZR
4,8.061799962888472e-05,{'residuals'},22,NR
12643,0.11903580399848579,"{'weight', 'residuals'}",15,ZR
1351,0.009989393000068958,{'weight'},10,NR
67108863,459.23790750400076,set(),25,ZR
88,0.0006872409994684858,set(),10,ZR
31,0.0002487540004949551,set(),4,ZR
2097151,14.480134676001398,set(),20,ZR
2181351,19.598849938000058,{'residuals'},22,ZR
82,0.0015926899995974964,{'residuals'},10,ZR
465221,4.693354191000253,"{'weight', 'residuals'}",25,NR
65535,0.4304059620008047,set(),15,NR
13,0.00011126800018246286,{'weight'},4,NR
2,3.5258999560028315e-05,"{'weight', 'residuals'}",15,NR
896,0.005894433999856119,set(),22,NR
20,0.000189350001164712,{'weight'},10,ZR
64175,0.48399757299921475,{'weight'},15,NR
801,0.007235162000142736,"{'weight', 'residuals'}",10,ZR
4,6.646200017712545e-05,{'residuals'},4,ZR
23,0.00024400899928878061,"{'weight', 'residuals'}",4,ZR
1820821,14.284902940999018,{'weight'},20,ZR
25,0.0002708369993342785,{'residuals'},4,ZR
67108863,451.33152787700055,set(),25,NR
8,0.00010167999971599784,{'residuals'},4,ZR
195,0.001788863999536261,{'residuals'},10,NR
8388607,58.60005588000058,set(),22,NR
12,0.00014412400014407467,{'residuals'},4,ZR
3,4.297399937058799e-05,{'weight'},25,NR
8388535,65.5251777909998,{'weight'},22,NR
2047,0.014227188001314062,set(),10,NR
2043,0.015563549999569659,{'weight'},10,NR
11,0.00014614300016546622,{'weight'},25,NR
9,0.00011401499978092033,set(),20,NR
176,0.0012830470004701056,{'weight'},20,ZR
2097151,14.60207241399985,set(),20,ZR
123,0.0009029689990711631,set(),15,ZR
10,0.00012543499906314537,set(),20,NR
27,0.0002758800001174677,"{'weight', 'residuals'}",25,NR
1659,0.01996203599992441,"{'weight', 'residuals'}",25,NR
3541,0.036391965000802884,"{'weight', 'residuals'}",20,NR
415,0.0029148449993954273,{'weight'},15,NR
14,0.00013578600010077935,{'weight'},25,NR
25,0.00024696000036783516,{'residuals'},4,ZR
6003,0.04952942099953361,{'residuals'},25,ZR
1,1.656399945204612e-05,{'residuals'},10,NR
1759,0.014846545000182232,{'residuals'},22,ZR
5,9.153700011665933e-05,{'weight'},20,NR
23,0.00039723400004731957,"{'weight', 'residuals'}",20,ZR
13,0.00020807900000363588,set(),25,NR
1538,0.013021183998716879,{'residuals'},10,NR
494,0.004329590999986976,{'residuals'},25,NR
65535,0.44197831800011045,set(),15,NR
817,0.007851270000173827,"{'weight', 'residuals'}",10,ZR
16927,0.16533695999896736,"{'weight', 'residuals'}",15,ZR
9,0.0001726909995340975,{'residuals'},20,NR
9235145,80.21847038299893,{'residuals'},25,ZR
14,0.00029049899967503734,"{'weight', 'residuals'}",20,NR
38460855,333.84107779999977,{'residuals'},25,NR
12865,0.13080963399988832,"{'weight', 'residuals'}",22,NR
2,3.0029999834368937e-05,set(),20,NR
62,0.0005178520004847087,{'weight'},15,NR
800,0.0068798459997196915,{'residuals'},20,ZR
65535,0.4476688889990328,set(),15,ZR
830907,7.93402791400149,"{'weight', 'residuals'}",22,ZR
97,0.0007582910002383869,{'weight'},22,ZR
10,0.00012949300071340986,set(),15,NR
430,0.004120646999581368,"{'weight', 'residuals'}",25,ZR
4277397,41.467724918000386,"{'weight', 'residuals'}",25,ZR
16,0.00026188999981968664,{'weight'},22,NR
21,0.0002272749989060685,"{'weight', 'residuals'}",4,ZR
3859,0.026323706999392016,{'weight'},22,NR
15,0.00020918399968650192,"{'weight', 'residuals'}",4,ZR
23,0.0002326949997950578,{'residuals'},4,ZR
14,0.00025281500165874604,{'residuals'},20,NR
1538,0.010227828999632038,set(),10,NR
14,0.000255868000749615,{'residuals'},22,NR
26,0.00034297799902560655,{'residuals'},15,NR
63752713,485.7213210769987,{'weight'},25,ZR
73,0.0010174719991482561,{'residuals'},10,ZR
188,0.0016192910006793682,{'residuals'},15,ZR
57769,0.4287011079995864,{'weight'},15,ZR
3874,0.03229868399830593,{'residuals'},20,ZR
2091921,17.577556866001032,{'residuals'},20,NR
87,0.0006237180004973197,set(),10,ZR
65535,0.4352160569997068,set(),15,NR
685,0.006378546000632923,"{'weight', 'residuals'}",15,NR
9,0.00011195099978067447,set(),20,NR
23183,0.20857577100105118,{'residuals'},15,NR
85946,0.6235636719993636,{'weight'},22,ZR
23,0.00035738599945034366,"{'weight', 'residuals'}",22,NR
145,0.0014408740007638698,"{'weight', 'residuals'}",10,NR
54,0.00046504199963237625,set(),25,NR
7,8.850899939716328e-05,{'weight'},10,NR
61479,0.4572278340001503,{'weight'},15,NR
372,0.0024954740001703613,set(),15,ZR
344247,3.046277921001092,{'residuals'},20,ZR
21,0.0010008839999500196,{'weight'},10,ZR
31,0.00025836300119408406,set(),4,NR
17,0.0001996120008698199,{'residuals'},4,NR
10,0.00010011000085796695,{'weight'},4,ZR
2047,0.014210934001312125,set(),10,ZR
630,0.004504078000536538,{'weight'},25,ZR
1,1.811900074244477e-05,{'weight'},4,NR
92,0.0007461339992005378,{'weight'},25,ZR
33982500,237.32224962500004,set(),25,ZR
67108863,456.2993683959994,set(),25,NR
11,0.00011230299969611224,{'weight'},10,NR
407,0.0038167229995451635,"{'weight', 'residuals'}",20,NR
65535,0.4382088570000633,set(),15,ZR
60677,0.472908670999459,{'weight'},15,ZR
67108863,458.6814372450008,set(),25,ZR
11,0.00015185300071607344,"{'weight', 'residuals'}",10,NR
53,0.00042864900024142116,{'weight'},20,ZR
164,0.0011979400005657226,{'weight'},20,ZR
31,0.00023368999973172322,set(),4,NR
65535,0.4240811780000513,set(),15,NR
31,0.00041449799937254284,set(),4,NR
2047,0.01413348400092218,set(),10,ZR
11,0.00013562599997385405,{'residuals'},4,NR
10,0.00010803099939948879,"{'weight', 'residuals'}",4,NR
19,0.0002987240004586056,{'weight'},20,ZR
8388607,56.72724464900057,set(),22,ZR
8388607,57.25516298600087,set(),22,ZR
19,0.00043542799903661944,"{'weight', 'residuals'}",20,ZR
2097151,14.311378903999866,set(),20,NR
56231,0.44514433599943004,{'weight'},15,ZR
695,0.007505253999624983,{'weight'},20,ZR
62470333,471.2117964429999,{'weight'},25,ZR
59005,0.44642460599970946,{'weight'},15,ZR
7742831,58.377723307999986,{'weight'},22,ZR
2047,0.01384354599940707,set(),10,NR
6,7.414799983962439e-05,{'weight'},4,ZR
2066631,15.84073086799981,{'weight'},20,NR
1927,0.013429294000161462,{'weight'},25,ZR
2082443,15.80985800200142,{'weight'},20,NR
1297,0.011029012999642873,{'residuals'},22,ZR
59963,0.4622511100005795,{'weight'},15,ZR
7,0.00014613600069424137,{'residuals'},25,NR
4,0.00012046499978168868,"{'weight', 'residuals'}",22,NR
31,0.0002322350010217633,set(),4,ZR
2,3.0205999792087823e-05,{'residuals'},4,NR
2142,0.018125037999197957,{'residuals'},22,ZR
1183,0.008705223001015838,{'weight'},10,NR
255,0.0021566539999184897,{'residuals'},15,ZR
2349,0.015875371000220184,set(),15,ZR
67108863,469.13196469799914,set(),25,ZR
31,0.0002561750006861985,set(),4,ZR
12,0.000147963999552303,"{'weight', 'residuals'}",4,ZR
65535,0.4517079149991332,set(),15,ZR
283765,2.944137143000262,"{'weight', 'residuals'}",22,ZR
1975,0.01614587800031586,{'weight'},15,ZR
12,0.00024190899966924917,"{'weight', 'residuals'}",25,NR
1397619,12.370972837999943,{'residuals'},22,ZR
23,0.00020482200125115924,{'weight'},4,ZR
441,0.00388039899917203,"{'weight', 'residuals'}",10,ZR
502,0.003573024001525482,{'weight'},25,ZR
1231,0.010746382000434096,{'residuals'},10,ZR
21,0.0003428290001465939,"{'weight', 'residuals'}",4,ZR
7,0.00010765200022433419,set(),10,ZR
18,0.00014036499851499684,{'weight'},10,NR
19,0.00020690100063802674,set(),4,ZR
572,0.003990884999439004,{'weight'},20,NR
28166,0.23263586000030045,{'residuals'},20,ZR
8388607,58.17063582499941,set(),22,NR
67108863,461.4197022669996,set(),25,ZR
7585021,58.60173391799981,{'weight'},22,ZR
777,0.005955808999715373,set(),10,ZR
6,7.534999895142391e-05,set(),25,NR
17355,0.15228239300085988,{'residuals'},15,ZR
6,8.964100015873555e-05,"{'weight', 'residuals'}",4,ZR
43,0.0010647050003171898,"{'weight', 'residuals'}",15,NR
751,0.005795287999717402,{'weight'},10,ZR
8871,0.07884046399885847,{'residuals'},15,NR
3085,0.03130882900040888,"{'weight', 'residuals'}",22,NR
6,0.0001169319984910544,"{'weight', 'residuals'}",22,NR
3,4.92389990540687e-05,{'residuals'},4,ZR
47283857,348.4950304239992,{'weight'},25,NR
2,3.802299943345133e-05,"{'weight', 'residuals'}",4,NR
7919329,60.217938509000305,{'weight'},22,ZR
164117,1.614896991999558,"{'weight', 'residuals'}",20,ZR
13,0.00014968300092732534,{'residuals'},4,NR
13125127,114.43651769499957,{'residuals'},25,NR
10132629,89.15149113299958,{'residuals'},25,ZR
2,3.96979994548019e-05,"{'weight', 'residuals'}",20,NR
15,0.0002997839983436279,"{'weight', 'residuals'}",25,NR
8691907,78.12311181699988,{'residuals'},25,ZR
44689,0.3104902310005855,set(),25,NR
64,0.000718498000424006,"{'weight', 'residuals'}",20,ZR
1489,0.013400034000369487,"{'weight', 'residuals'}",15,NR
781,0.005308979998517316,set(),20,ZR
64817,0.5467172700009542,{'residuals'},15,NR
152,0.001414005000697216,"{'weight', 'residuals'}",10,NR
57779,0.43976844800090475,{'weight'},15,ZR
19,0.0002180480005335994,"{'weight', 'residuals'}",4,ZR
67108863,464.8294801610009,set(),25,ZR
8264115,71.73015231199861,{'residuals'},22,NR
10,0.00014712399934069254,{'weight'},20,NR
102,0.0009296719999838388,{'residuals'},10,NR
67108863,470.04499656499866,set(),25,ZR
293331,2.9322828679996746,"{'weight', 'residuals'}",20,ZR
661,0.004666576998715755,{'weight'},20,ZR
9,9.526699977868702e-05,{'weight'},10,NR
351935,3.5513810250013194,"{'weight', 'residuals'}",25,NR
307701,2.7870139820006443,{'residuals'},20,ZR
8888385,80.15546378500039,{'residuals'},25,ZR
21,0.0002613950000522891,{'residuals'},4,ZR
1825,0.013485334000506555,{'weight'},10,ZR
1274663,9.494904029999816,{'weight'},20,NR
1135,0.007713099999818951,set(),20,ZR
372,0.003437770001255558,{'residuals'},15,ZR
1949771,15.206504566000149,{'weight'},20,NR
15,0.000200696000320022,"{'weight', 'residuals'}",4,NR
67108863,457.625373629,set(),25,NR
8320043,64.98539531499955,{'weight'},22,NR
65535,0.4590209590005543,set(),15,NR
8388607,57.82623744600096,set(),22,ZR
539,0.005823978000989882,"{'weight', 'residuals'}",15,NR
9,0.0001896519988804357,{'residuals'},20,NR
39,0.0006406279990187613,"{'weight', 'residuals'}",25,ZR
151,0.0018904539992945502,"{'weight', 'residuals'}",22,NR
131729,1.2752545649982494,"{'weight', 'residuals'}",20,ZR
1005,0.00889189100053045,"{'weight', 'residuals'}",25,ZR
2,3.24909997289069e-05,{'residuals'},4,NR
51676,0.44253975600076956,{'residuals'},20,ZR
7723299,59.5416715249994,{'weight'},22,ZR
1042,0.00995657699968433,set(),22,ZR
8388607,58.64982873500048,set(),22,ZR
2047,0.014122354999926756,set(),10,ZR
65535,0.44095877099971403,set(),15,NR
9,0.0001239180000993656,"{'weight', 'residuals'}",4,NR
10,0.00019021000116481446,"{'weight', 'residuals'}",15,NR
5,7.08030001987936e-05,{'weight'},20,NR
103,0.0009159639994322788,"{'weight', 'residuals'}",10,NR
4,5.5622000218136236e-05,set(),4,ZR
15795,0.17097132399976545,"{'weight', 'residuals'}",25,NR
10,9.018799937621225e-05,{'weight'},4,NR
271,0.00242248199901951,"{'weight', 'residuals'}",10,NR
697,0.006636059000811656,"{'weight', 'residuals'}",10,ZR
145999,1.508082721999017,"{'weight', 'residuals'}",25,NR
203,0.0021246779997454723,"{'weight', 'residuals'}",10,NR
125123,0.8880485700010468,{'weight'},25,NR
528,0.003812261998973554,set(),10,ZR
26,0.00028498599931481294,{'weight'},22,NR
70,0.0006476489998021862,{'residuals'},10,NR
4,8.084399996732827e-05,"{'weight', 'residuals'}",22,NR
12,0.00011566700050025247,{'weight'},4,ZR
2,3.179499981342815e-05,{'residuals'},10,NR
8,0.00013303800005814992,{'residuals'},10,NR
4,7.044999983918387e-05,"{'weight', 'residuals'}",10,NR
2047,0.014716007999595604,set(),10,NR
67108863,468.5138980259999,set(),25,ZR
7826193,60.19985187900056,{'weight'},22,ZR
10,0.00013036600103077944,set(),22,NR
8,0.00011249300041527022,"{'weight', 'residuals'}",4,ZR
62705427,474.8288901019987,{'weight'},25,ZR
353,0.0035292630000185454,"{'weight', 'residuals'}",10,ZR
11,0.00014223299876903184,{'weight'},20,NR
3185,0.03270634300133679,"{'weight', 'residuals'}",22,NR
59,0.0006109780006227084,{'residuals'},10,NR
350475,3.29921073100013,"{'weight', 'residuals'}",20,ZR
17,0.0001958600005309563,"{'weight', 'residuals'}",4,ZR
303,0.002809577001244179,"{'weight', 'residuals'}",22,ZR
63738299,484.1708620040008,{'weight'},25,ZR
19,0.00032746400029282086,"{'weight', 'residuals'}",20,ZR
5,7.068300146784168e-05,{'weight'},15,NR
23,0.0002500509999663336,"{'weight', 'residuals'}",4,ZR
267,0.0019014829995285254,set(),20,ZR
45571,0.3386046609994082,{'weight'},22,ZR
10,0.00013628499982587527,{'weight'},10,ZR
1799,0.013898834000428906,{'weight'},10,ZR
62236775,472.3936824979992,{'weight'},25,ZR
31,0.0003430399992794264,{'weight'},25,ZR
14,0.0001499129994044779,"{'weight', 'residuals'}",10,NR
67108863,449.0632420050006,set(),25,NR
4,6.0242999097681604e-05,set(),22,NR
17047,0.1580251640007191,{'residuals'},15,ZR
3,4.8113999582710676e-05,set(),25,NR
636,0.005984561999866855,"{'weight', 'residuals'}",20,ZR
31747,0.27506546299991896,{'residuals'},15,NR
549,0.0053902420004305895,"{'weight', 'residuals'}",10,ZR
21,0.00030587999935960397,"{'weight', 'residuals'}",10,NR
30,0.00031270799991034437,{'weight'},22,ZR
41490,0.3890619779995177,"{'weight', 'residuals'}",25,ZR
13,0.00016627799959678669,"{'weight', 'residuals'}",4,NR
2047,0.01466887999958999,set(),10,ZR
2711,0.020538798000416136,{'weight'},15,NR
8503,0.08437042799960182,"{'weight', 'residuals'}",15,ZR
2097151,14.075204404000033,set(),20,NR
2097151,14.373314492000645,set(),20,NR
23,0.0002539710003475193,{'residuals'},4,ZR
38,0.00044105900087743066,"{'weight', 'residuals'}",15,ZR
55556,0.4918782570002804,{'residuals'},20,ZR
1656340,11.166827045999526,set(),25,ZR
2047,0.013463045999742462,set(),10,NR
193,0.001719103000141331,"{'weight', 'residuals'}",15,ZR
2,2.5134000679827295e-05,set(),15,NR
4683,0.03888624400133267,{'residuals'},22,ZR
13821,0.140364191000117,"{'weight', 'residuals'}",20,NR
65233,0.5929715959991881,{'weight'},15,NR
21855,0.15791642199837952,{'weight'},15,NR
1118581,9.610148850999394,{'residuals'},20,NR
161472,1.1174407550006435,{'weight'},22,NR
30,0.00044063299901608843,"{'weight', 'residuals'}",22,ZR
8388607,57.7009008820005,set(),22,ZR
8,9.015899922815152e-05,set(),4,NR
172,0.001503883999248501,{'residuals'},15,ZR
1884,0.013369030000831117,{'weight'},15,ZR
6,7.747200106678065e-05,set(),15,NR
1815,0.01662734000092314,{'residuals'},22,NR
25165827,215.3318822450001,{'residuals'},25,NR
2633,0.028934010999364546,"{'weight', 'residuals'}",25,NR
26583,0.19970491100139043,{'weight'},15,ZR
7733845,58.737017540001034,{'weight'},22,ZR
2145627,21.144103296999674,"{'weight', 'residuals'}",25,ZR
8388607,57.86814116499954,set(),22,NR
161,0.0015278690007107798,{'residuals'},10,NR
19363,0.13391678799962392,set(),25,ZR
20,0.0002058989994111471,set(),4,ZR
1925,0.014418573999137152,{'weight'},10,ZR
835013,8.173877278999498,"{'weight', 'residuals'}",22,ZR
66,0.0007741740009805653,"{'weight', 'residuals'}",25,NR
1761,0.013022489998547826,{'weight'},10,NR
60337,0.45270126899958996,{'weight'},15,ZR
2,4.123299913771916e-05,"{'weight', 'residuals'}",22,NR
7141,0.06144102399957774,{'residuals'},15,ZR
11,0.00032136300069396384,"{'weight', 'residuals'}",4,NR
131077,0.9046694949993253,set(),20,NR
400,0.0035201869995944435,{'residuals'},22,ZR
25,0.0002553570011514239,{'weight'},15,ZR
5,7.015399933152366e-05,"{'weight', 'residuals'}",4,ZR
8388607,57.560963903999436,set(),22,NR
273647,1.89921675900041,{'weight'},25,NR
21,0.00024236900026153307,"{'weight', 'residuals'}",4,NR
6,8.208300096157473e-05,"{'weight', 'residuals'}",4,ZR
26,0.0003955410011258209,"{'weight', 'residuals'}",25,ZR
1,1.815899850043934e-05,"{'weight', 'residuals'}",10,NR
9248,0.061057927001456846,set(),20,ZR
67108863,456.1740974379991,set(),25,ZR
31,0.0002607159985927865,set(),4,ZR
22,0.00026626199905877,"{'weight', 'residuals'}",10,ZR
2971,0.02043629400031932,set(),20,ZR
109,0.0013487429987435462,"{'weight', 'residuals'}",22,NR
4,7.400699905701913e-05,{'residuals'},15,NR
21,0.00021509099860850256,{'residuals'},4,ZR
4,7.833800009393599e-05,"{'weight', 'residuals'}",20,NR
1603,0.015313323001464596,"{'weight', 'residuals'}",15,NR
2,2.7537000278243795e-05,{'weight'},4,NR
12,0.00022767699920223095,"{'weight', 'residuals'}",20,NR
2047,0.014292989999376005,set(),10,NR
10404,0.07617615900016972,{'weight'},20,ZR
5,5.9173999034101143e-05,{'weight'},4,NR
1795,0.013725803999477648,{'weight'},10,ZR
653,0.006252249999306514,"{'weight', 'residuals'}",10,ZR
8,6.971400034672115e-05,{'weight'},4,NR
2047,0.014229889999114675,set(),10,NR
9,0.00011700300092343241,{'weight'},22,NR
3,5.243099985818844e-05,{'residuals'},10,NR
3152897,32.24334198900033,"{'weight', 'residuals'}",25,ZR
32,0.00043712200022127945,"{'weight', 'residuals'}",22,ZR
19309,0.19146301700129698,"{'weight', 'residuals'}",20,NR
393,0.0036203630006639287,"{'weight', 'residuals'}",15,NR
8,0.00010682900028768927,"{'weight', 'residuals'}",10,NR
34183,0.32769306899899675,"{'weight', 'residuals'}",20,NR
2097151,14.377956722000818,set(),20,ZR
1935711,14.994811943999593,{'weight'},20,ZR
813211,7.8203500359995815,"{'weight', 'residuals'}",22,ZR
235,0.0018138739997084485,{'weight'},15,ZR
12,0.00014043600094737485,{'residuals'},4,ZR
164,0.0018073500013997545,"{'weight', 'residuals'}",15,ZR
82,0.0008336859991686651,{'weight'},22,ZR
1908365,14.351606680998884,{'weight'},20,ZR
17,0.00019702200006577186,"{'weight', 'residuals'}",4,ZR
18,0.0003381409987923689,"{'weight', 'residuals'}",25,NR
11,0.0001936210010171635,"{'weight', 'residuals'}",15,NR
23396,0.21586419000050228,"{'weight', 'residuals'}",25,ZR
25,0.00023693699949944858,{'residuals'},4,ZR
659725,4.868215907001286,{'weight'},25,NR
21,0.00026259299920639023,{'residuals'},4,ZR
172,0.0016758620004111435,{'residuals'},15,ZR
271,0.0020149069987382973,{'weight'},22,ZR
18,0.00028784299865947105,set(),25,NR
1871607,14.071992584000327,{'weight'},20,ZR
2047,0.015771647000292432,{'weight'},10,NR
12,0.00014788599946768954,{'residuals'},4,ZR
410169,3.652532768999663,{'residuals'},20,ZR
10860043,96.12886345300103,{'residuals'},25,ZR
10,0.0001301849988522008,set(),25,NR
2009,0.010431484999571694,{'weight'},10,NR
70,0.0007955060009408044,{'weight'},10,ZR
120,0.0011209889999008738,"{'weight', 'residuals'}",22,NR
276984,2.7271382700000686,"{'weight', 'residuals'}",22,ZR
908,0.007848082001146395,{'residuals'},22,ZR
263,0.002367659000810818,{'residuals'},20,ZR
67,0.0009536349989502924,"{'weight', 'residuals'}",25,NR
67058447,520.8132888849996,{'weight'},25,NR
247,0.0031822399996599415,"{'weight', 'residuals'}",22,NR
17,0.00040513800013286527,{'residuals'},25,NR
1117,0.010455067000293639,"{'weight', 'residuals'}",10,ZR
17,0.00029736999931628816,{'residuals'},22,ZR
94,0.0009013710005092435,"{'weight', 'residuals'}",10,ZR
34,0.0003760130002774531,"{'weight', 'residuals'}",10,ZR
447,0.004174535000856849,{'residuals'},20,ZR
2,3.2021000151871704e-05,{'residuals'},10,NR
43901,0.3241412780007522,{'weight'},15,NR
8,8.836800043354742e-05,set(),4,ZR
197,0.001992729999983567,"{'weight', 'residuals'}",10,ZR
9793,0.10056603900011396,"{'weight', 'residuals'}",20,NR
18,0.0003372330011188751,"{'weight', 'residuals'}",25,NR
20,0.0003194979999534553,"{'weight', 'residuals'}",20,ZR
5322,0.03763350299959711,{'weight'},15,ZR
9549835,81.38673481600017,{'residuals'},25,NR
2047,0.013550461999329855,set(),10,NR
2047,0.013444478998280829,set(),10,ZR
91,0.000686108000081731,{'weight'},15,ZR
11,0.00019904799955838826,"{'weight', 'residuals'}",20,NR
122,0.0011648210002022097,"{'weight', 'residuals'}",20,ZR
67108863,450.86227900799895,set(),25,NR
155,0.0011322240006848006,{'weight'},22,ZR
2,3.624099917942658e-05,"{'weight', 'residuals'}",10,NR
5,9.010900066641625e-05,"{'weight', 'residuals'}",10,NR
1248,0.012392188000376336,"{'weight', 'residuals'}",25,ZR
8362481,63.6923841609987,{'weight'},22,NR
67108863,469.41871111600085,set(),25,ZR
172,0.0012683589993685018,set(),15,ZR
5,6.0260999816819094e-05,{'weight'},4,NR
186,0.002364116999160615,"{'weight', 'residuals'}",10,ZR
3,5.112999861012213e-05,{'weight'},22,NR
1543,0.011765859000661294,set(),15,NR
2047,0.014433057000132976,set(),10,NR
4,7.473699952242896e-05,"{'weight', 'residuals'}",4,ZR
5,8.744300066609867e-05,{'residuals'},10,NR
2764617,28.067934546999822,"{'weight', 'residuals'}",25,ZR
21,0.00023379400045087095,{'residuals'},4,ZR
3061,0.026631512999301776,{'residuals'},22,ZR
323,0.0022779490009270376,{'weight'},10,NR
837,0.008936586000345415,{'residuals'},10,ZR
2097151,14.51865673300017,set(),20,ZR
21827,0.146989262999341,set(),25,ZR
43213,0.4751698950003629,"{'weight', 'residuals'}",22,NR
43,0.00040615900070406497,{'weight'},22,ZR
15085,0.1411626150002121,"{'weight', 'residuals'}",15,ZR
36,0.0010834290005732328,{'residuals'},10,ZR
14,0.00018460000137565657,{'weight'},22,NR
11,0.0001429390013072407,{'residuals'},4,NR
65535,0.44887825299883843,set(),15,ZR
5,0.00010086699876410421,{'residuals'},20,NR
1899,0.016078877000836655,{'residuals'},25,ZR
245,0.0022974169987719506,"{'weight', 'residuals'}",22,ZR
2,2.618100006657187e-05,{'weight'},4,NR
230963,2.451753146999181,"{'weight', 'residuals'}",25,NR
2,3.764299981412478e-05,{'residuals'},20,NR
8388607,57.49331201399946,set(),22,NR
2047,0.014091545001065242,set(),10,NR
454,0.003858210999169387,{'residuals'},20,ZR
67108863,457.7748711080003,set(),25,ZR
37421,0.31218739799987816,{'residuals'},25,NR
786441,6.6289552219986945,{'residuals'},25,NR
65535,0.5449029730007169,set(),15,NR
9,0.0001128169988078298,{'residuals'},4,NR
2097151,14.797442996999962,set(),20,NR
15,0.00017002299864543602,{'residuals'},4,NR
3343,0.0250672879992635,{'weight'},20,ZR
419577,3.8670776529997966,{'residuals'},20,ZR
4613,0.04167156199946476,{'residuals'},15,NR
33895,0.2467442420002044,{'weight'},22,NR
60577459,509.0366095009995,{'residuals'},25,NR
3,5.220700040808879e-05,set(),10,NR
215,0.00251513600051112,{'residuals'},20,NR
192008,1.2942955419985083,set(),20,NR
1899,0.01661437099937757,"{'weight', 'residuals'}",25,ZR
1913,0.01412533899929258,{'weight'},10,ZR
2088233,18.52436402499916,{'residuals'},22,ZR
499,0.005366852001316147,"{'weight', 'residuals'}",25,NR
18,0.0002269569995405618,{'weight'},25,ZR
4,7.776199890940916e-05,"{'weight', 'residuals'}",25,NR
435,0.004326588999902015,{'residuals'},22,NR
1265663,12.013294229000167,"{'weight', 'residuals'}",22,ZR
4,6.645199937338475e-05,{'weight'},4,ZR
2,3.7404000977403484e-05,{'residuals'},25,NR
9525,0.08423156199933146,{'residuals'},20,ZR
2097151,15.961525155000345,{'weight'},20,NR
2,3.712499892571941e-05,{'residuals'},4,NR
7,9.43020004342543e-05,{'weight'},25,NR
1904408,14.36442779799836,{'weight'},22,ZR
